id_telefone,Telefone,id_cliente
TEL_C00245_1,55319762969,C00245
TEL_C00245_2,55819864470,C00245
TEL_C00245_3,55719468774,C00245
TEL_C00246_1,55619581516,C00246
TEL_C00246_2,55619594276,C00246
TEL_C00246_3,55819746543,C00246
TEL_C00247_1,55719374349,C00247
TEL_C00247_2,55519814481,C00247
TEL_C00247_3,55719634151,C00247
TEL_C00248_1,55419107822,C00248
TEL_C00248_2,55219313654,C00248
TEL_C00248_3,55619364022,C00248
TEL_C00249_1,55819728188,C00249
TEL_C00249_2,55419307607,C00249
TEL_C00250_1,55119088932,C00250
TEL_C00250_2,55819273842,C00250
TEL_C00250_3,55319285711,C00250
TEL_C00251_1,55719827528,C00251
TEL_C00251_2,55719567877,C00251
TEL_C00251_3,55519106061,C00251
TEL_C00251_4,55419216134,C00251
TEL_C00252_1,55119855600,C00252
TEL_C00252_2,55849439575,C00252
TEL_C00253_1,55119969223,C00253
TEL_C00253_2,55219789011,C00253
TEL_C00253_3,55219760221,C00253
TEL_C00254_1,55719039459,C00254
TEL_C00254_2,55319711103,C00254
TEL_C00255_1,55419265639,C00255
TEL_C00255_2,55119943614,C00255
TEL_C00255_3,55619582129,C00255
TEL_C00255_4,55419519531,C00255
TEL_C00256_1,55419912782,C00256
TEL_C00256_2,55849092194,C00256
TEL_C00257_1,55519707541,C00257
TEL_C00257_2,55719846862,C00257
TEL_C00257_3,55219494099,C00257
TEL_C00258_1,55519386914,C00258
TEL_C00258_2,55849938413,C00258
TEL_C00259_1,55819119187,C00259
TEL_C00259_2,55319047701,C00259
TEL_C00259_3,55819033125,C00259
TEL_C00260_1,55219556323,C00260
TEL_C00260_2,55849322288,C00260
TEL_C00260_3,55519604714,C00260
TEL_C00260_4,55719670657,C00260
TEL_C00261_1,55519175152,C00261
TEL_C00261_2,55719797665,C00261
TEL_C00261_3,55819251223,C00261
TEL_C00261_4,55519962829,C00261
TEL_C00262_1,55619331638,C00262
TEL_C00262_2,55219893960,C00262
TEL_C00262_3,55219573347,C00262
TEL_C00263_1,55719611273,C00263
TEL_C00263_2,55219492299,C00263
TEL_C00263_3,55719051105,C00263
TEL_C00263_4,55519488897,C00263
TEL_C00264_1,55849358839,C00264
TEL_C00264_2,55419673181,C00264
TEL_C00265_1,55819942784,C00265
TEL_C00265_2,55819499412,C00265
TEL_C00265_3,55119521470,C00265
TEL_C00265_4,55619579151,C00265
TEL_C00266_1,55619199462,C00266
TEL_C00266_2,55419690937,C00266
TEL_C00267_1,55849531645,C00267
TEL_C00267_2,55419176086,C00267
TEL_C00268_1,55819927879,C00268
TEL_C00268_2,55519112843,C00268
TEL_C00268_3,55419803226,C00268
TEL_C00269_1,55419669570,C00269
TEL_C00269_2,55819359596,C00269
TEL_C00269_3,55419102424,C00269
TEL_C00269_4,55419728224,C00269
TEL_C00270_1,55319124781,C00270
TEL_C00270_2,55619334439,C00270
TEL_C00271_1,55719638479,C00271
TEL_C00271_2,55519503082,C00271
TEL_C00271_3,55319647948,C00271
TEL_C00271_4,55219658440,C00271
TEL_C00272_1,55819695562,C00272
TEL_C00272_2,55519958836,C00272
TEL_C00272_3,55119115054,C00272
TEL_C00273_1,55319340411,C00273
TEL_C00273_2,55319231267,C00273
TEL_C00274_1,55849789786,C00274
TEL_C00274_2,55719604395,C00274
TEL_C00274_3,55849604527,C00274
TEL_C00274_4,55119994708,C00274
TEL_C00275_1,55719336398,C00275
TEL_C00275_2,55319024020,C00275
TEL_C00275_3,55719061065,C00275
TEL_C00275_4,55519162374,C00275
TEL_C00276_1,55119468031,C00276
TEL_C00276_2,55819995031,C00276
TEL_C00277_1,55619032689,C00277
TEL_C00277_2,55419107099,C00277
TEL_C00277_3,55219489766,C00277
TEL_C00278_1,55219978285,C00278
TEL_C00278_2,55419848633,C00278
TEL_C00278_3,55419822116,C00278
TEL_C00278_4,55719958742,C00278
TEL_C00279_1,55819228199,C00279
TEL_C00279_2,55219343528,C00279
TEL_C00279_3,55419125215,C00279
TEL_C00280_1,55319628232,C00280
TEL_C00280_2,55719278847,C00280
TEL_C00281_1,55219388273,C00281
TEL_C00281_2,55219151973,C00281
TEL_C00282_1,55619652286,C00282
TEL_C00282_2,55419627336,C00282
TEL_C00282_3,55219628421,C00282
TEL_C00283_1,55819755423,C00283
TEL_C00283_2,55619220498,C00283
TEL_C00284_1,55519369889,C00284
TEL_C00284_2,55219668203,C00284
TEL_C00284_3,55719604907,C00284
TEL_C00284_4,55819508583,C00284
TEL_C00285_1,55219613957,C00285
TEL_C00285_2,55819707393,C00285
TEL_C00286_1,55719073893,C00286
TEL_C00286_2,55219487414,C00286
TEL_C00286_3,55119797014,C00286
TEL_C00286_4,55219339968,C00286
TEL_C00287_1,55719361984,C00287
TEL_C00287_2,55819441986,C00287
TEL_C00288_1,55219617737,C00288
TEL_C00288_2,55819680298,C00288
TEL_C00288_3,55849647985,C00288
TEL_C00288_4,55719243272,C00288
TEL_C00289_1,55419349866,C00289
TEL_C00289_2,55619994084,C00289
TEL_C00289_3,55849922801,C00289
TEL_C00290_1,55219976648,C00290
TEL_C00290_2,55619539406,C00290
TEL_C00291_1,55719642740,C00291
TEL_C00291_2,55719160955,C00291
TEL_C00291_3,55219906641,C00291
TEL_C00291_4,55419389999,C00291
TEL_C00292_1,55119076454,C00292
TEL_C00292_2,55519391158,C00292
TEL_C00292_3,55419965492,C00292
TEL_C00292_4,55719949380,C00292
TEL_C00293_1,55819243894,C00293
TEL_C00293_2,55219889678,C00293
TEL_C00293_3,55519028857,C00293
TEL_C00293_4,55619573163,C00293
TEL_C00294_1,55119901476,C00294
TEL_C00294_2,55819636823,C00294
TEL_C00294_3,55719186005,C00294
TEL_C00294_4,55519624695,C00294
TEL_C00295_1,55219684111,C00295
TEL_C00295_2,55319045593,C00295
TEL_C00295_3,55519535831,C00295
TEL_C00296_1,55849128173,C00296
TEL_C00296_2,55119847580,C00296
TEL_C00296_3,55119612938,C00296
TEL_C00297_1,55619837401,C00297
TEL_C00297_2,55219114085,C00297
TEL_C00297_3,55519407666,C00297
TEL_C00298_1,55119599784,C00298
TEL_C00298_2,55319156705,C00298
TEL_C00299_1,55219131629,C00299
TEL_C00299_2,55419648653,C00299
TEL_C00300_1,55519173051,C00300
TEL_C00300_2,55849027096,C00300
TEL_C00301_1,55219868184,C00301
TEL_C00301_2,55619106074,C00301
TEL_C00301_3,55419206240,C00301
TEL_C00301_4,55819936074,C00301
TEL_C00302_1,55119864620,C00302
TEL_C00302_2,55319658450,C00302
TEL_C00302_3,55619116391,C00302
TEL_C00302_4,55819742365,C00302
TEL_C00303_1,55849821414,C00303
TEL_C00303_2,55849526387,C00303
TEL_C00303_3,55819706245,C00303
TEL_C00304_1,55849396804,C00304
TEL_C00304_2,55119992214,C00304
TEL_C00305_1,55419877255,C00305
TEL_C00305_2,55819336844,C00305
TEL_C00305_3,55219260393,C00305
TEL_C00305_4,55219749658,C00305
TEL_C00306_1,55619481927,C00306
TEL_C00306_2,55319229450,C00306
TEL_C00306_3,55119243322,C00306
TEL_C00307_1,55849190129,C00307
TEL_C00307_2,55319957125,C00307
TEL_C00308_1,55119588966,C00308
TEL_C00308_2,55849065191,C00308
TEL_C00309_1,55519756657,C00309
TEL_C00309_2,55319579331,C00309
TEL_C00309_3,55519224548,C00309
TEL_C00310_1,55519862857,C00310
TEL_C00310_2,55849481958,C00310
TEL_C00311_1,55319992539,C00311
TEL_C00311_2,55719689903,C00311
TEL_C00311_3,55419249817,C00311
TEL_C00311_4,55849896492,C00311
TEL_C00312_1,55219710246,C00312
TEL_C00312_2,55849093630,C00312
TEL_C00312_3,55519947261,C00312
TEL_C00312_4,55119434504,C00312
TEL_C00313_1,55619007967,C00313
TEL_C00313_2,55849690334,C00313
TEL_C00314_1,55419052917,C00314
TEL_C00314_2,55849203901,C00314
TEL_C00314_3,55819789721,C00314
TEL_C00314_4,55849618951,C00314
TEL_C00315_1,55419885932,C00315
TEL_C00315_2,55619430832,C00315
TEL_C00316_1,55219268288,C00316
TEL_C00316_2,55119822475,C00316
TEL_C00316_3,55819983016,C00316
TEL_C00317_1,55319974632,C00317
TEL_C00317_2,55719701498,C00317
TEL_C00317_3,55719289428,C00317
TEL_C00317_4,55319269219,C00317
TEL_C00318_1,55719864002,C00318
TEL_C00318_2,55619894526,C00318
TEL_C00319_1,55519737337,C00319
TEL_C00319_2,55319084847,C00319
TEL_C00320_1,55819089573,C00320
TEL_C00320_2,55619861445,C00320
TEL_C00320_3,55119563063,C00320
TEL_C00321_1,55619002962,C00321
TEL_C00321_2,55319230440,C00321
TEL_C00322_1,55319501524,C00322
TEL_C00322_2,55219532543,C00322
TEL_C00323_1,55519883021,C00323
TEL_C00323_2,55849930632,C00323
TEL_C00323_3,55819084689,C00323
TEL_C00324_1,55419014159,C00324
TEL_C00324_2,55119482535,C00324
TEL_C00324_3,55219598016,C00324
TEL_C00324_4,55849309760,C00324
TEL_C00325_1,55419945781,C00325
TEL_C00325_2,55419628005,C00325
TEL_C00325_3,55419897168,C00325
TEL_C00325_4,55719400854,C00325
TEL_C00326_1,55619877643,C00326
TEL_C00326_2,55819234845,C00326
TEL_C00327_1,55219141270,C00327
TEL_C00327_2,55619112363,C00327
TEL_C00327_3,55219887678,C00327
TEL_C00327_4,55619989906,C00327
TEL_C00328_1,55419816469,C00328
TEL_C00328_2,55319755880,C00328
TEL_C00329_1,55219826414,C00329
TEL_C00329_2,55719152905,C00329
TEL_C00329_3,55519613251,C00329
TEL_C00330_1,55119030408,C00330
TEL_C00330_2,55519499745,C00330
TEL_C00331_1,55119732158,C00331
TEL_C00331_2,55319490052,C00331
TEL_C00331_3,55719131479,C00331
TEL_C00331_4,55119425552,C00331
TEL_C00332_1,55419647575,C00332
TEL_C00332_2,55419660404,C00332
TEL_C00332_3,55519127398,C00332
TEL_C00333_1,55619609662,C00333
TEL_C00333_2,55419154171,C00333
TEL_C00333_3,55719346170,C00333
TEL_C00333_4,55119643700,C00333
TEL_C00334_1,55319727366,C00334
TEL_C00334_2,55619215268,C00334
TEL_C00335_1,55719095420,C00335
TEL_C00335_2,55219954811,C00335
TEL_C00335_3,55619583060,C00335
TEL_C00336_1,55419888193,C00336
TEL_C00336_2,55319335009,C00336
TEL_C00336_3,55849981661,C00336
TEL_C00337_1,55119314917,C00337
TEL_C00337_2,55819111958,C00337
TEL_C00337_3,55419495893,C00337
TEL_C00337_4,55419895341,C00337
TEL_C00338_1,55119010409,C00338
TEL_C00338_2,55419309523,C00338
TEL_C00338_3,55219086269,C00338
TEL_C00338_4,55619002263,C00338
TEL_C00339_1,55219867973,C00339
TEL_C00339_2,55519667680,C00339
TEL_C00339_3,55849264397,C00339
TEL_C00340_1,55319928978,C00340
TEL_C00340_2,55419248838,C00340
TEL_C00340_3,55319485625,C00340
TEL_C00341_1,55719831156,C00341
TEL_C00341_2,55819781350,C00341
TEL_C00342_1,55419067967,C00342
TEL_C00342_2,55219949564,C00342
TEL_C00342_3,55219233080,C00342
TEL_C00343_1,55619350291,C00343
TEL_C00343_2,55819143546,C00343
TEL_C00344_1,55419295612,C00344
TEL_C00344_2,55519952705,C00344
TEL_C00345_1,55219091122,C00345
TEL_C00345_2,55819787678,C00345
TEL_C00345_3,55619214343,C00345
TEL_C00345_4,55319158938,C00345
TEL_C00346_1,55719491440,C00346
TEL_C00346_2,55849266975,C00346
TEL_C00347_1,55419535265,C00347
TEL_C00347_2,55419126021,C00347
TEL_C00347_3,55719486505,C00347
TEL_C00347_4,55619150295,C00347
TEL_C00348_1,55619269664,C00348
TEL_C00348_2,55519451977,C00348
TEL_C00348_3,55619454658,C00348
TEL_C00349_1,55819577455,C00349
TEL_C00349_2,55519774724,C00349
TEL_C00350_1,55819275007,C00350
TEL_C00350_2,55319599069,C00350
TEL_C00350_3,55519153923,C00350
TEL_C00350_4,55719468882,C00350
TEL_C00351_1,55519013064,C00351
TEL_C00351_2,55219592929,C00351
TEL_C00351_3,55219593383,C00351
TEL_C00351_4,55519730967,C00351
TEL_C00352_1,55519307377,C00352
TEL_C00352_2,55819734543,C00352
TEL_C00352_3,55619122191,C00352
TEL_C00352_4,55849224374,C00352
TEL_C00353_1,55519360143,C00353
TEL_C00353_2,55849384553,C00353
TEL_C00354_1,55519379278,C00354
TEL_C00354_2,55819911361,C00354
TEL_C00354_3,55819199407,C00354
TEL_C00355_1,55849057138,C00355
TEL_C00355_2,55819665684,C00355
TEL_C00355_3,55849372310,C00355
TEL_C00355_4,55119511413,C00355
TEL_C00356_1,55619869743,C00356
TEL_C00356_2,55219800263,C00356
TEL_C00357_1,55519131697,C00357
TEL_C00357_2,55419199226,C00357
TEL_C00358_1,55419372091,C00358
TEL_C00358_2,55219696930,C00358
TEL_C00358_3,55719256024,C00358
TEL_C00359_1,55519266335,C00359
TEL_C00359_2,55619368397,C00359
TEL_C00359_3,55519542161,C00359
TEL_C00360_1,55319791348,C00360
TEL_C00360_2,55719752316,C00360
TEL_C00360_3,55849420352,C00360
TEL_C00361_1,55849877986,C00361
TEL_C00361_2,55719600519,C00361
TEL_C00361_3,55819687145,C00361
TEL_C00361_4,55519581981,C00361
TEL_C00362_1,55619520720,C00362
TEL_C00362_2,55119263826,C00362
TEL_C00362_3,55619277509,C00362
TEL_C00362_4,55719180591,C00362
TEL_C00363_1,55819535293,C00363
TEL_C00363_2,55719476602,C00363
TEL_C00363_3,55519124781,C00363
TEL_C00364_1,55319025548,C00364
TEL_C00364_2,55319206425,C00364
TEL_C00364_3,55719151503,C00364
TEL_C00365_1,55219349335,C00365
TEL_C00365_2,55219769842,C00365
TEL_C00365_3,55849503125,C00365
TEL_C00366_1,55219977165,C00366
TEL_C00366_2,55849075360,C00366
TEL_C00366_3,55219061692,C00366
TEL_C00367_1,55219129644,C00367
TEL_C00367_2,55819503220,C00367
TEL_C00367_3,55819781849,C00367
TEL_C00368_1,55419284323,C00368
TEL_C00368_2,55519613621,C00368
TEL_C00369_1,55819876558,C00369
TEL_C00369_2,55719927817,C00369
TEL_C00369_3,55119400677,C00369
TEL_C00370_1,55519583357,C00370
TEL_C00370_2,55119563727,C00370
TEL_C00370_3,55519124012,C00370
TEL_C00370_4,55619779260,C00370
TEL_C00371_1,55619515833,C00371
TEL_C00371_2,55119781942,C00371
TEL_C00371_3,55719972103,C00371
TEL_C00371_4,55519736880,C00371
TEL_C00372_1,55219623306,C00372
TEL_C00372_2,55819206779,C00372
TEL_C00373_1,55319676367,C00373
TEL_C00373_2,55819514085,C00373
TEL_C00373_3,55619879219,C00373
TEL_C00373_4,55849357564,C00373
TEL_C00374_1,55319839509,C00374
TEL_C00374_2,55849419960,C00374
TEL_C00375_1,55119035616,C00375
TEL_C00375_2,55419355904,C00375
TEL_C00375_3,55119291613,C00375
TEL_C00375_4,55319952942,C00375
TEL_C00376_1,55719848461,C00376
TEL_C00376_2,55619517491,C00376
TEL_C00376_3,55419554848,C00376
TEL_C00377_1,55219176756,C00377
TEL_C00377_2,55319274971,C00377
TEL_C00377_3,55849371836,C00377
TEL_C00378_1,55619569448,C00378
TEL_C00378_2,55319809487,C00378
TEL_C00378_3,55619629807,C00378
TEL_C00378_4,55619192765,C00378
TEL_C00379_1,55119055820,C00379
TEL_C00379_2,55719551632,C00379
TEL_C00380_1,55819965692,C00380
TEL_C00380_2,55119370999,C00380
TEL_C00380_3,55219818162,C00380
TEL_C00381_1,55319524065,C00381
TEL_C00381_2,55619373897,C00381
TEL_C00381_3,55819846691,C00381
TEL_C00382_1,55119623297,C00382
TEL_C00382_2,55419056986,C00382
TEL_C00383_1,55849640957,C00383
TEL_C00383_2,55849512624,C00383
TEL_C00383_3,55849379316,C00383
TEL_C00384_1,55719924211,C00384
TEL_C00384_2,55319481686,C00384
TEL_C00384_3,55119243173,C00384
TEL_C00384_4,55319024067,C00384
TEL_C00385_1,55319710090,C00385
TEL_C00385_2,55119063326,C00385
TEL_C00385_3,55619603796,C00385
TEL_C00385_4,55819284778,C00385
TEL_C00386_1,55119113960,C00386
TEL_C00386_2,55219919052,C00386
TEL_C00386_3,55519411938,C00386
TEL_C00387_1,55219068590,C00387
TEL_C00387_2,55119101352,C00387
TEL_C00387_3,55119687637,C00387
TEL_C00388_1,55419855150,C00388
TEL_C00388_2,55219133875,C00388
TEL_C00388_3,55219574771,C00388
TEL_C00389_1,55519362594,C00389
TEL_C00389_2,55619525109,C00389
TEL_C00389_3,55849909420,C00389
TEL_C00390_1,55219763230,C00390
TEL_C00390_2,55219225481,C00390
TEL_C00391_1,55819169208,C00391
TEL_C00391_2,55819155842,C00391
TEL_C00391_3,55819378903,C00391
TEL_C00391_4,55719907829,C00391
TEL_C00392_1,55519876535,C00392
TEL_C00392_2,55319780375,C00392
TEL_C00392_3,55849927628,C00392
TEL_C00392_4,55849145138,C00392
TEL_C00393_1,55849157102,C00393
TEL_C00393_2,55219099583,C00393
TEL_C00394_1,55119916341,C00394
TEL_C00394_2,55819573350,C00394
TEL_C00394_3,55219044522,C00394
TEL_C00395_1,55519740963,C00395
TEL_C00395_2,55849020560,C00395
TEL_C00395_3,55719324558,C00395
TEL_C00395_4,55719878439,C00395
TEL_C00396_1,55849626992,C00396
TEL_C00396_2,55319216400,C00396
TEL_C00396_3,55519927050,C00396
TEL_C00396_4,55419843002,C00396
TEL_C00397_1,55219998564,C00397
TEL_C00397_2,55849023797,C00397
TEL_C00398_1,55819383064,C00398
TEL_C00398_2,55219125929,C00398
TEL_C00398_3,55719989066,C00398
TEL_C00398_4,55419590780,C00398
TEL_C00399_1,55849923598,C00399
TEL_C00399_2,55849598714,C00399
TEL_C00399_3,55119424228,C00399
TEL_C00400_1,55849011942,C00400
TEL_C00400_2,55819394186,C00400
TEL_C00401_1,55319739833,C00401
TEL_C00401_2,55519828459,C00401
TEL_C00402_1,55519038681,C00402
TEL_C00402_2,55849244941,C00402
TEL_C00402_3,55619751009,C00402
TEL_C00402_4,55119645263,C00402
TEL_C00403_1,55719829341,C00403
TEL_C00403_2,55219610732,C00403
TEL_C00403_3,55219155840,C00403
TEL_C00404_1,55719751361,C00404
TEL_C00404_2,55719599385,C00404
TEL_C00404_3,55849769721,C00404
TEL_C00405_1,55849596880,C00405
TEL_C00405_2,55219494120,C00405
TEL_C00406_1,55819306194,C00406
TEL_C00406_2,55619179347,C00406
TEL_C00406_3,55519749291,C00406
TEL_C00406_4,55849910089,C00406
TEL_C00407_1,55849031514,C00407
TEL_C00407_2,55119932572,C00407
TEL_C00408_1,55519326602,C00408
TEL_C00408_2,55519536237,C00408
TEL_C00408_3,55519119377,C00408
TEL_C00408_4,55319338501,C00408
TEL_C00409_1,55519929008,C00409
TEL_C00409_2,55219854876,C00409
TEL_C00409_3,55619197757,C00409
TEL_C00410_1,55619030965,C00410
TEL_C00410_2,55819920978,C00410
TEL_C00410_3,55719256670,C00410
TEL_C00410_4,55619437800,C00410
TEL_C00411_1,55319114106,C00411
TEL_C00411_2,55619978230,C00411
TEL_C00412_1,55849763074,C00412
TEL_C00412_2,55519385239,C00412
TEL_C00412_3,55819684092,C00412
TEL_C00413_1,55819691760,C00413
TEL_C00413_2,55519274936,C00413
TEL_C00414_1,55619729415,C00414
TEL_C00414_2,55519980852,C00414
TEL_C00414_3,55319694182,C00414
TEL_C00414_4,55719656121,C00414
TEL_C00415_1,55319512987,C00415
TEL_C00415_2,55319453087,C00415
TEL_C00415_3,55419626546,C00415
TEL_C00416_1,55419058162,C00416
TEL_C00416_2,55849251045,C00416
TEL_C00416_3,55819326335,C00416
TEL_C00416_4,55519552790,C00416
TEL_C00417_1,55619107846,C00417
TEL_C00417_2,55219114606,C00417
TEL_C00418_1,55519619301,C00418
TEL_C00418_2,55519270948,C00418
TEL_C00419_1,55119305069,C00419
TEL_C00419_2,55719815719,C00419
TEL_C00420_1,55319438592,C00420
TEL_C00420_2,55619577079,C00420
TEL_C00420_3,55719725232,C00420
TEL_C00421_1,55419770104,C00421
TEL_C00421_2,55519171940,C00421
TEL_C00421_3,55419650241,C00421
TEL_C00422_1,55319015609,C00422
TEL_C00422_2,55819356479,C00422
TEL_C00422_3,55419465882,C00422
TEL_C00423_1,55519588071,C00423
TEL_C00423_2,55219075182,C00423
TEL_C00423_3,55519347899,C00423
TEL_C00424_1,55519034155,C00424
TEL_C00424_2,55319100410,C00424
TEL_C00425_1,55319790648,C00425
TEL_C00425_2,55819841445,C00425
TEL_C00425_3,55819933711,C00425
TEL_C00426_1,55119769262,C00426
TEL_C00426_2,55719649740,C00426
TEL_C00426_3,55419402010,C00426
TEL_C00427_1,55849096485,C00427
TEL_C00427_2,55419403692,C00427
TEL_C00427_3,55619119161,C00427
TEL_C00428_1,55849157982,C00428
TEL_C00428_2,55519906807,C00428
TEL_C00428_3,55619857787,C00428
TEL_C00429_1,55519377313,C00429
TEL_C00429_2,55719158639,C00429
TEL_C00430_1,55819487427,C00430
TEL_C00430_2,55119391801,C00430
TEL_C00430_3,55719672291,C00430
TEL_C00431_1,55849599475,C00431
TEL_C00431_2,55219362802,C00431
TEL_C00432_1,55819556650,C00432
TEL_C00432_2,55819385265,C00432
TEL_C00433_1,55119887802,C00433
TEL_C00433_2,55219285271,C00433
TEL_C00434_1,55619722135,C00434
TEL_C00434_2,55519256918,C00434
TEL_C00434_3,55619271874,C00434
TEL_C00434_4,55519928874,C00434
TEL_C00435_1,55819463139,C00435
TEL_C00435_2,55419214817,C00435
TEL_C00436_1,55819056822,C00436
TEL_C00436_2,55219730112,C00436
TEL_C00437_1,55219360744,C00437
TEL_C00437_2,55719806937,C00437
TEL_C00437_3,55419013543,C00437
TEL_C00437_4,55119126674,C00437
TEL_C00438_1,55619528916,C00438
TEL_C00438_2,55419372560,C00438
TEL_C00439_1,55819170764,C00439
TEL_C00439_2,55319954288,C00439
TEL_C00439_3,55319882863,C00439
TEL_C00440_1,55519495940,C00440
TEL_C00440_2,55119440654,C00440
TEL_C00441_1,55119656976,C00441
TEL_C00441_2,55119768974,C00441
TEL_C00442_1,55119662584,C00442
TEL_C00442_2,55719040254,C00442
TEL_C00443_1,55819440768,C00443
TEL_C00443_2,55619330157,C00443
TEL_C00443_3,55849238999,C00443
TEL_C00443_4,55719787599,C00443
TEL_C00444_1,55819753190,C00444
TEL_C00444_2,55219438669,C00444
TEL_C00445_1,55519972161,C00445
TEL_C00445_2,55619178125,C00445
TEL_C00445_3,55619265183,C00445
TEL_C00445_4,55519088144,C00445
TEL_C00446_1,55819307626,C00446
TEL_C00446_2,55849103437,C00446
TEL_C00446_3,55819040860,C00446
TEL_C00446_4,55619167357,C00446
TEL_C00447_1,55419428927,C00447
TEL_C00447_2,55419297829,C00447
TEL_C00447_3,55419405302,C00447
TEL_C00447_4,55619520137,C00447
TEL_C00448_1,55219814752,C00448
TEL_C00448_2,55519825108,C00448
TEL_C00448_3,55819067483,C00448
TEL_C00449_1,55119669254,C00449
TEL_C00449_2,55819680801,C00449
TEL_C00450_1,55219117904,C00450
TEL_C00450_2,55519790788,C00450
TEL_C00450_3,55619206631,C00450
TEL_C00450_4,55819416270,C00450
TEL_C00451_1,55719658897,C00451
TEL_C00451_2,55819781802,C00451
TEL_C00452_1,55819982221,C00452
TEL_C00452_2,55519574756,C00452
TEL_C00452_3,55619331285,C00452
TEL_C00453_1,55849161055,C00453
TEL_C00453_2,55719195191,C00453
TEL_C00453_3,55219420357,C00453
TEL_C00454_1,55519240329,C00454
TEL_C00454_2,55119891255,C00454
TEL_C00454_3,55419996656,C00454
TEL_C00455_1,55719448496,C00455
TEL_C00455_2,55319752150,C00455
TEL_C00456_1,55819785393,C00456
TEL_C00456_2,55849140117,C00456
TEL_C00456_3,55619867433,C00456
TEL_C00456_4,55219944357,C00456
TEL_C00457_1,55619720360,C00457
TEL_C00457_2,55119975626,C00457
TEL_C00458_1,55219574348,C00458
TEL_C00458_2,55119596100,C00458
TEL_C00459_1,55849955394,C00459
TEL_C00459_2,55619221954,C00459
TEL_C00459_3,55319310596,C00459
TEL_C00460_1,55719688789,C00460
TEL_C00460_2,55219966546,C00460
TEL_C00461_1,55219635865,C00461
TEL_C00461_2,55719369294,C00461
TEL_C00461_3,55619318317,C00461
TEL_C00462_1,55719162394,C00462
TEL_C00462_2,55419805599,C00462
TEL_C00463_1,55219528466,C00463
TEL_C00463_2,55849756126,C00463
TEL_C00463_3,55719487730,C00463
TEL_C00463_4,55819648600,C00463
TEL_C00464_1,55519985602,C00464
TEL_C00464_2,55119574695,C00464
TEL_C00464_3,55319031053,C00464
TEL_C00464_4,55219096684,C00464
TEL_C00465_1,55819127427,C00465
TEL_C00465_2,55519219890,C00465
TEL_C00465_3,55819216720,C00465
TEL_C00466_1,55819048420,C00466
TEL_C00466_2,55819245703,C00466
TEL_C00467_1,55849719750,C00467
TEL_C00467_2,55619464159,C00467
TEL_C00467_3,55319199402,C00467
TEL_C00467_4,55719695319,C00467
TEL_C00468_1,55419224704,C00468
TEL_C00468_2,55519308721,C00468
TEL_C00468_3,55619898235,C00468
TEL_C00468_4,55719687180,C00468
TEL_C00469_1,55819764059,C00469
TEL_C00469_2,55419760997,C00469
TEL_C00469_3,55219987486,C00469
TEL_C00470_1,55119018074,C00470
TEL_C00470_2,55819901807,C00470
TEL_C00470_3,55819489517,C00470
TEL_C00470_4,55119202068,C00470
TEL_C00471_1,55519867795,C00471
