id_cliente,DataNascimento,CPF,Nome,Email,Rua,Bairro,Cidade,Estado,CEP,funcional
C00180,1965-01-26,46520819360,Erick Silveira,wporto@monteiro.com,Viela Ana Beatriz Castro,Maria Virgínia,das Neves de Novaes,RJ,64983369,F0093
C00181,1983-03-07,27381560968,Vicente Moura,julia13@pires.br,Estação de Moraes,Vila São Francisco,Vieira da Serra,RJ,86027883,F0016
C00182,1990-08-12,51493280651,Dra. Brenda Lopes,maria-clara57@yahoo.com.br,Estrada Luana da Rocha,Vila Oeste,Almeida do Amparo,SC,01441491,F0053
C00183,1988-08-26,45681327973,João Pedro Monteiro,scastro@yahoo.com.br,Quadra de Lopes,Chácara Leonina,Costa,PE,81121305,F0028
C00184,1955-10-13,36820417535,Dra. Isabel da Paz,freitasvitoria@uol.com.br,Ladeira Isadora Lopes,Jatobá,Viana,CE,87133465,F0020
C00185,1993-05-19,16450327952,João Guilherme Barros,tmoreira@santos.net,Favela de da Luz,São Luiz,Teixeira das Flores,PR,64135599,F0054
C00186,1981-09-30,16420583780,Pietro Barros,zpeixoto@viana.com,Aeroporto Nicolas Moraes,Conjunto Serra Verde,Sales,MG,73525755,F0065
C00187,1956-07-03,16984203740,Dra. Maria Alice Cunha,cavalcantilucca@gmail.com,Condomínio Leandro Almeida,Vila Formosa,Nunes,MG,61410524,F0073
C00188,2006-04-02,58317249050,Stephany Pires,vitor-hugo79@santos.com,Vale Daniel da Conceição,Antonio Ribeiro De Abreu 1ª Seção,das Neves da Serra,MG,26220132,F0068
C00189,1977-12-11,43215876973,Olivia Silva,ssantos@hotmail.com,Setor de Viana,Beija Flor,Barros Alegre,PR,04348031,F0016
C00190,1957-04-06,46289031589,Lucca Martins,vrezende@fernandes.com,Vila Giovanna Pinto,Salgado Filho,Moreira de Barbosa,PR,10234437,F0047
C00191,1987-08-12,50187236968,Vitor Hugo Ramos,anthony22@uol.com.br,Jardim Eloah Rocha,Vila Real 2ª Seção,Pinto,CE,85188425,F0089
C00192,1993-04-07,64351072890,Lavínia das Neves,esthermoraes@yahoo.com.br,Residencial Luigi da Costa,Satelite,da Mata do Sul,SP,49663493,F0024
C00193,2003-05-31,51089627386,Maria Alice Freitas,yuri71@costela.com,Estação de Correia,Urca,Jesus Grande,BA,42284460,F0100
C00194,1988-05-13,50829143750,Maria Eduarda Cunha,cunhajoana@duarte.net,Travessa Ferreira,Sport Club,Araújo Grande,BA,91190320,F0097
C00195,1988-12-16,97045381204,Luiz Felipe Costela,pedro-lucas56@costa.br,Residencial Luiz Miguel Nascimento,Nova Cachoeirinha,da Conceição,SC,99785815,F0005
C00196,1952-07-25,80973614501,Gustavo Henrique Costela,jesusyago@freitas.com,Rodovia Gonçalves,Vitoria,Pinto de Nunes,CE,95781591,F0047
C00197,1993-04-06,48215036970,Sr. Luiz Miguel da Cruz,viniciuscardoso@hotmail.com,Jardim de Aragão,Gameleira,Caldeira,RS,33748893,F0100
C00198,1968-03-26,17398604203,Nicolas Caldeira,brocha@gmail.com,Praça de Pereira,Padre Eustáquio,da Rocha Grande,PE,37554600,F0074
C00199,1974-10-21,26459071802,Henrique Lopes,davinunes@pereira.br,Condomínio de Peixoto,Pousada Santo Antonio,Nascimento,PE,26423058,F0060
C00200,1971-05-02,07352869140,Nicolas Moraes,tgomes@hotmail.com,Pátio de Carvalho,Conjunto Paulo Vi,Souza,CE,54591447,F0022
C00201,2005-06-11,63901487557,Leandro Ribeiro,fogacanina@yahoo.com.br,Rua Pereira,Grajaú,Azevedo Verde,RS,62496409,F0029
C00202,1962-04-13,56719208411,Arthur Costela,ksouza@bol.com.br,Estrada Diogo Jesus,Boa Vista,Fernandes Grande,PE,51471365,F0010
C00203,1984-01-31,61340592851,João Lucas Campos,raul77@gomes.com,Morro de da Costa,Barreiro,Pereira,RJ,81517403,F0009
C00204,1984-02-28,79086541348,Daniel Ribeiro,freitaslucas-gabriel@dias.br,Loteamento de Teixeira,Saudade,Pires Alegre,CE,67536319,F0005
C00205,1973-08-01,62395174025,Carlos Eduardo Araújo,vcarvalho@lima.com,Aeroporto Moreira,Ermelinda,Nascimento de Rocha,DF,88688039,F0096
C00206,1985-11-17,50932781497,Pedro Henrique da Rosa,smoura@da.br,Lagoa Breno Freitas,Céu Azul,Cardoso,CE,50853041,F0040
C00207,1992-08-26,41382507941,Marina Gonçalves,grocha@da.com,Alameda de Santos,Itapoa,Moura de Lopes,SP,84336713,F0091
C00208,1962-03-10,62470831571,Rodrigo Rezende,elisa13@souza.com,Morro Rezende,Vila Santo Antônio,da Mota Grande,BA,01403802,F0048
C00209,1951-09-26,18275349079,Alice Martins,da-pazisabella@gmail.com,Sítio Raul Monteiro,Capitão Eduardo,Oliveira,DF,72003231,F0096
C00210,2003-04-11,30796425116,Daniela Monteiro,calebe89@bol.com.br,Estrada Melo,Novo São Lucas,da Paz,MG,64027136,F0086
C00211,1952-12-21,82597361012,Ana Laura Moraes,enzo-gabriel97@fernandes.com,Via de Rodrigues,Granja Werneck,Gomes,PE,10625948,F0072
C00212,1965-10-05,75328196473,Vitória Cunha,esther01@dias.br,Passarela de da Cruz,Vitoria,Dias,SC,52314621,F0026
C00213,1953-06-28,07489156211,Francisco Silveira,heloisacosta@ig.com.br,Lagoa Giovanna Cardoso,Cabana Do Pai Tomás,Ramos,SC,43585833,F0071
C00214,1978-03-31,98537016420,Alexia Freitas,stellaporto@hotmail.com,Trecho Ana Beatriz Lima,Heliopolis,Porto de Cavalcanti,BA,64491560,F0064
C00215,1964-07-07,78265901402,Daniel Novaes,xsilva@teixeira.br,Recanto de Mendes,Jardim Alvorada,Caldeira da Serra,RJ,50068686,F0075
C00216,1977-09-17,62813409570,Bárbara da Rocha,fernandonascimento@uol.com.br,Recanto Caldeira,Cidade Nova,Oliveira dos Dourados,BA,07081185,F0005
C00217,2006-01-05,85234601790,Rafaela Almeida,eduardoda-mata@santos.br,Campo de Silveira,Bela Vitoria,Correia,SC,30912560,F0085
C00218,2000-04-05,47320169878,Rodrigo Freitas,ksilveira@yahoo.com.br,Trevo de Mendes,Mariano De Abreu,Santos,SP,41494257,F0029
C00219,1957-08-19,43189520615,Yuri Duarte,ccampos@bol.com.br,Ladeira de Vieira,Alto Caiçaras,Pereira,CE,77787655,F0008
C00220,1972-08-05,52931870404,Gabrielly Carvalho,gomesana-livia@da.com,Lago Paulo da Cunha,Vila Sumaré,da Conceição de Santos,MG,71873513,F0063
C00221,1991-06-03,51428630708,Isabel Barros,caroline06@gmail.com,Alameda Martins,Frei Leopoldo,Mendes dos Dourados,CE,08964411,F0065
C00222,1986-03-29,45081632970,Raul Ramos,luiz-fernandolima@gmail.com,Condomínio Bárbara Campos,Maria Tereza,da Rosa,RJ,46382801,F0037
C00223,1975-06-11,53987602112,Dra. Carolina Barros,eloah06@aragao.br,Quadra de Viana,Andiroba,Ferreira de da Luz,PR,90328207,F0049
C00224,1978-09-09,02764358180,Lívia Carvalho,nogueiracaue@azevedo.br,Rua de das Neves,Vila Petropolis,Cavalcanti,RJ,27472068,F0040
C00225,2003-11-03,15043796243,Lucas Correia,rcostela@yahoo.com.br,Núcleo de Silva,Nossa Senhora Da Conceição,da Conceição de Nascimento,SP,87347832,F0012
C00226,1955-03-17,29456701352,Sra. Maria Sophia Gomes,luiza66@da.org,Loteamento Souza,Sagrada Família,Campos das Flores,BA,98164254,F0024
C00227,1987-01-17,31852746955,Dra. Nicole Novaes,ana-lauramelo@hotmail.com,Sítio de Cavalcanti,Jonas Veiga,da Mata de Moreira,SC,25720426,F0098
C00228,1957-07-25,81253047626,Gabriela Azevedo,vmoura@hotmail.com,Praia de da Cunha,Conjunto São Francisco De Assis,da Mota,PR,06432538,F0087
C00229,1963-07-03,81027593640,Sarah Cavalcanti,oliveiracaio@pereira.net,Via de Fernandes,Venda Nova,Costela do Galho,MG,78888629,F0066
C00230,1979-08-20,43210576980,Luna Campos,hda-luz@ig.com.br,Alameda Ramos,Ermelinda,Aragão,PR,69251984,F0085
C00231,1970-11-18,09827143514,Davi Luiz Aragão,qcavalcanti@ig.com.br,Rodovia Nogueira,Providencia,Rezende,BA,56447123,F0027
C00232,1960-12-19,27958104332,Dra. Ana Carolina Ramos,pintodavi@souza.com,Pátio Almeida,Nossa Senhora Aparecida,Sales de Pires,RJ,67436159,F0022
C00233,1991-05-26,60483519251,Isadora Pires,novaeslarissa@monteiro.br,Lago Emanuelly Campos,Monte Azul,Ribeiro do Amparo,PE,88256849,F0017
C00234,2004-12-25,21783064978,Felipe Viana,maria-clara93@gmail.com,Praia de Teixeira,Vila Novo São Lucas,Rezende,PE,03249281,F0054
C00235,1974-02-08,79638104287,Bárbara Lima,gcarvalho@ig.com.br,Ladeira de Castro,Castanheira,Gomes,BA,60750279,F0072
C00236,1976-06-28,74830629592,Rodrigo Barros,ccardoso@uol.com.br,Largo de Lopes,Santa Sofia,Silva de Minas,RS,99983014,F0051
C00237,1977-04-01,58214609305,Lucca Carvalho,azevedokaique@souza.br,Morro da Costa,Vila Madre Gertrudes 4ª Seção,Rezende,SC,41386591,F0033
C00238,1954-11-25,78925461382,Ana Carolina Mendes,sabrina16@yahoo.com.br,Pátio Ana Luiza Araújo,Penha,Pires,SP,71213726,F0018
C00239,1998-03-10,78496352056,Maria Vitória Dias,piresamanda@farias.br,Campo Caldeira,Vila Do Pombal,Rocha do Sul,PR,86203256,F0100
C00240,1963-10-29,24631857919,Camila Nogueira,wda-mata@gmail.com,Esplanada de Farias,Madre Gertrudes,Nogueira do Norte,BA,19455325,F0015
C00241,1986-07-10,50981423779,Ana Carolina Souza,raulda-rocha@rocha.br,Trecho de Barros,Vila Real 1ª Seção,Fogaça,PE,04850080,F0081
C00242,1984-09-20,90642371580,Bruno Farias,rpires@ig.com.br,Esplanada Cunha,Salgado Filho,Moraes,RS,80553170,F0016
C00243,1972-11-14,27109546306,Rodrigo Cavalcanti,thomas95@pinto.com,Lagoa Maria Eduarda Ferreira,Maria Goretti,Novaes Paulista,PE,80772428,F0058
C00244,1950-09-03,16048259360,Bruno Peixoto,maria-eduardafernandes@bol.com.br,Distrito Araújo,Gutierrez,Oliveira,DF,74581860,F0068
C00245,1996-01-19,20894175602,Anthony Azevedo,ana-claraporto@nascimento.com,Viaduto de Freitas,Vila Aeroporto Jaraguá,Rocha,RJ,67134659,F0054
C00246,1954-01-03,62018379577,Nicole Caldeira,fernandesleandro@silva.com,Via Manuela da Cruz,Beira Linha,da Costa,DF,51540443,F0041
C00247,1977-02-22,47810563939,Luiz Otávio da Conceição,ksantos@hotmail.com,Colônia Isabelly Campos,Buritis,Costela de Minas,SC,69614646,F0100
C00248,2004-08-10,57201968467,Carlos Eduardo Barbosa,ribeiromaria-sophia@bol.com.br,Parque Diogo da Mata,Marçola,da Paz de Fernandes,RJ,07557708,F0073
C00249,1988-06-25,93750481601,Sr. Lorenzo Mendes,da-costaenrico@vieira.com,Fazenda de Oliveira,Vila São Paulo,da Cunha,SP,48466807,F0070
C00250,1952-12-22,60524178380,Samuel Costela,mazevedo@farias.org,Jardim de Alves,Vila Pilar,Rodrigues,SP,57841939,F0057
C00251,2006-04-17,93026457116,Lavínia Silva,ferreiravitor@pereira.org,Distrito Barros,Vila Califórnia,Ribeiro da Prata,CE,17690809,F0053
C00252,1993-09-04,19082435705,Maria Julia Peixoto,da-pazian@lopes.com,Campo Freitas,Salgado Filho,Gonçalves dos Dourados,SP,58922655,F0100
C00253,1983-12-30,76329514828,Sr. Marcos Vinicius da Rocha,alvesluana@bol.com.br,Estrada João Vitor Cunha,Piraja,Peixoto,PR,50360934,F0078
C00254,1968-04-21,56371094866,Gabriel da Cunha,piresmarcos-vinicius@ramos.net,Chácara Melo,Nova Granada,Ramos do Campo,PE,50340483,F0076
C00255,1964-06-17,25163478982,Sr. Eduardo Ferreira,vitor-gabriel36@dias.net,Praça Benício Cunha,Ouro Preto,Gonçalves de Goiás,SP,58807199,F0011
C00256,1958-05-14,73952641855,Srta. Vitória Pires,maria-ceciliadas-neves@teixeira.br,Vale de Costela,Vila Nova Gameleira 1ª Seção,Lopes do Galho,CE,51941742,F0006
C00257,1987-01-10,61407285335,Matheus Ribeiro,franciscomoreira@yahoo.com.br,Viaduto de Caldeira,Guarani,Duarte,RJ,95312129,F0030
C00258,1990-05-17,01469287501,João da Paz,xaragao@gmail.com,Estação Rodrigues,Conjunto Paulo Vi,Pereira,MG,17518980,F0047
C00259,1953-08-17,06985731457,Guilherme Cunha,fogacalaura@hotmail.com,Estação Ian Campos,Novo São Lucas,Costa,SP,87735456,F0057
C00260,1964-08-13,23796840574,Sr. Kaique Azevedo,fogacamaite@uol.com.br,Conjunto Ramos,Europa,Correia de Silva,PR,11225777,F0076
C00261,1981-11-23,09826514306,Dra. Nina da Mata,lpereira@uol.com.br,Residencial da Cruz,Granja De Freitas,Mendes da Prata,RS,65707531,F0043
C00262,1992-08-10,91026873487,Camila Lopes,qalmeida@cunha.com,Núcleo Araújo,Havaí,Monteiro,RJ,77526006,F0076
C00263,1977-10-19,67145932016,Augusto Araújo,uda-mota@cavalcanti.com,Jardim Martins,Confisco,Freitas,DF,57016813,F0009
C00264,1996-05-04,42713908604,Luiz Henrique Costa,mariane02@uol.com.br,Largo Pereira,Centro,Freitas de Dias,DF,12229330,F0087
C00265,1980-01-01,62093745810,Bianca Barros,clarasilva@alves.br,Sítio Nogueira,Paraíso,da Cruz da Serra,CE,56549213,F0029
C00266,1951-10-13,14750286958,Pietra Nogueira,joao-vitorda-mota@goncalves.br,Morro Aragão,Lagoa,Pereira das Flores,SC,56443183,F0057
C00267,1976-03-28,45108972601,Alexia da Rosa,yuri94@yahoo.com.br,Morro da Rosa,Vila Nova Gameleira 1ª Seção,Alves Verde,MG,17901354,F0024
C00268,2000-05-20,79846023529,Gabriela Barbosa,danielamoura@nascimento.br,Morro Ana Beatriz Silveira,Vila São João Batista,Lima de Goiás,MG,56099349,F0061
C00269,1952-07-10,93617845010,Otávio Rezende,maria-clara98@fernandes.com,Alameda de Pires,Palmares,Silveira,CE,85362098,F0031
C00270,1962-07-18,69025817386,Alexia Freitas,duartegustavo@moraes.br,Fazenda Rodrigues,Etelvina Carneiro,das Neves,PR,80904293,F0038
C00271,2001-10-16,80275349179,Dr. João Lucas da Paz,matheuscorreia@bol.com.br,Vila Nogueira,Piratininga,Rocha,CE,87666512,F0058
C00272,2004-10-14,30761542906,Ana Vitória Nunes,vinicius71@cunha.br,Alameda Azevedo,Capitão Eduardo,Fogaça,MG,03785389,F0082
C00273,1961-09-26,46751389264,Davi Lucca Barros,barrosisabel@uol.com.br,Área Clarice Alves,Distrito Industrial Do Jatoba,Ramos,RJ,13248952,F0082
C00274,1957-02-01,69532074180,Otávio Pires,silvathomas@freitas.br,Via de Nunes,Lagoinha Leblon,Aragão do Norte,SP,49614434,F0053
C00275,1972-10-04,39865417219,Manuela Cardoso,xpereira@hotmail.com,Avenida de Cavalcanti,Vila Nossa Senhora Do Rosário,Pinto,PR,38792464,F0068
C00276,1984-07-10,78690254374,Bianca Campos,matheus24@yahoo.com.br,Sítio Marcela Barros,Solar Do Barreiro,Peixoto do Sul,PE,88990121,F0048
C00277,2007-03-02,51890374288,Dra. Heloísa Araújo,xcorreia@melo.com,Parque de Jesus,Heliopolis,Silva do Campo,CE,77000853,F0047
C00278,1986-11-01,50129438723,Alexandre Pereira,alvesraquel@hotmail.com,Loteamento Maitê Santos,Vila Aeroporto Jaraguá,Silveira,PE,64901617,F0086
C00279,2006-12-24,96082174585,Benício da Paz,vitor-hugo55@yahoo.com.br,Estação Cardoso,Vila Nossa Senhora Do Rosário,Nascimento,SP,76254977,F0039
C00280,1972-05-12,48096315757,Bernardo Novaes,nicolefarias@ig.com.br,Área de da Rocha,Túnel De Ibirité,Rocha do Sul,DF,86588625,F0064
C00281,1951-06-13,94657013866,Henrique Melo,da-motafernanda@das.com,Viaduto de Barbosa,Alta Tensão 1ª Seção,Cavalcanti,BA,30959681,F0016
C00282,1991-01-11,03972451652,Stephany Novaes,luizagoncalves@farias.br,Estrada de da Rosa,Santa Monica,Ferreira,SP,20008800,F0040
C00283,1991-06-14,16485379282,Guilherme Moraes,npeixoto@goncalves.br,Quadra Lorenzo Aragão,Serra Verde,Ramos de Melo,PR,44729150,F0051
C00284,1989-12-20,05439678166,Maria Alice Melo,moraesjoaquim@silveira.com,Chácara Viana,Santa Amelia,Monteiro Verde,BA,98471871,F0052
C00285,2000-03-18,04839516766,Maysa das Neves,limaluiz-henrique@cunha.br,Ladeira de Caldeira,Vila Coqueiral,da Paz dos Dourados,BA,97888337,F0019
C00286,1958-12-17,31408972603,Maria Alice Pinto,efreitas@bol.com.br,Favela Joaquim Correia,Vila Aeroporto,Melo,PR,40819652,F0033
C00287,1986-10-29,92364578191,Maria Fernanda Almeida,pietroporto@da.org,Quadra de Santos,Vila Nova Cachoeirinha 2ª Seção,Oliveira,MG,56356861,F0057
C00288,1958-10-23,48679315001,Maria Luiza Jesus,ncosta@azevedo.org,Estrada de da Mota,Vera Cruz,Correia,BA,23305731,F0040
C00289,1965-07-23,35129407652,Bernardo da Cunha,moraesluiz-felipe@bol.com.br,Largo da Luz,Biquinhas,da Mota,MG,78678926,F0039
C00290,1965-04-21,02736948556,Srta. Maria Eduarda Rocha,lsales@silva.net,Lago da Rosa,Vila Maloca,Correia,BA,89071740,F0056
C00291,1956-05-13,28654109785,Pedro Lucas Rodrigues,enrico37@da.br,Rua Mendes,Xodo-Marize,Mendes,PE,87073356,F0054
C00292,1997-01-08,86170324996,Kamilly da Rocha,usilva@uol.com.br,Rodovia de Rezende,Leticia,Ribeiro de Martins,PE,50073331,F0067
C00293,1992-10-31,50912367830,Clarice Cardoso,thiagonovaes@uol.com.br,Recanto da Costa,Antonio Ribeiro De Abreu 1ª Seção,Dias Paulista,SP,98234049,F0036
C00294,1950-08-04,26849013769,Sra. Rebeca Nogueira,zaragao@hotmail.com,Praia de Ribeiro,Vila Satélite,da Paz,SP,34999463,F0090
C00295,1978-10-29,87536091230,Dr. João Gabriel Vieira,da-rosabryan@da.com,Quadra Ribeiro,Vila Canto Do Sabiá,Ferreira de Araújo,PE,81690729,F0018
C00296,1954-04-25,75439218637,Lorenzo das Neves,henriquepinto@gmail.com,Alameda de da Rocha,Silveira,Monteiro das Pedras,PE,91259809,F0074
C00297,2004-12-18,69852304747,Isaac Campos,maria-vitoriajesus@yahoo.com.br,Lago de Vieira,Vila Pilar,Rocha Alegre,MG,25817520,F0079
C00298,1964-07-03,17435890260,Yasmin Porto,maria-alice50@gmail.com,Alameda de Caldeira,Vista Alegre,Barbosa dos Dourados,BA,91712432,F0062
C00299,1965-05-10,04382659124,Gabriela Souza,beatrizda-conceicao@bol.com.br,Favela Pinto,Vila Nova Gameleira 1ª Seção,Ribeiro,MG,83316169,F0097
C00300,1992-12-25,36194857048,Sra. Stella da Mota,maria-eduardada-luz@novaes.org,Viaduto de Alves,Cidade Jardim,Campos da Praia,PR,24312507,F0086
C00301,1962-04-08,64539281755,Eloah Barbosa,fernando96@bol.com.br,Loteamento de da Mota,Vila Jardim Montanhes,Pires dos Dourados,SP,29063537,F0004
C00302,1993-11-15,75241309616,Bianca Pinto,sporto@ig.com.br,Favela Thomas Gomes,Grota,Sales,BA,27154505,F0070
C00303,1999-01-07,04781326978,Sr. Diogo da Cruz,das-nevesesther@yahoo.com.br,Praça de Gonçalves,Luxemburgo,Campos do Galho,PR,19837930,F0052
C00304,1952-02-13,02136475835,Clarice Jesus,dda-conceicao@gomes.com,Lago Lívia Lima,Vila Cemig,Lima Alegre,SP,58387406,F0033
C00305,1955-08-16,70435891693,Alícia Moura,augustopires@da.org,Vale de Jesus,Nova Suíça,Cardoso Verde,DF,83374401,F0019
C00306,1965-01-23,38647059166,Emanuel Carvalho,igor56@gmail.com,Largo de Nogueira,Das Industrias I,Rocha de da Conceição,SC,47325063,F0053
C00307,1998-11-05,30784951241,Samuel Oliveira,fariascalebe@silva.com,Condomínio Lima,Mala E Cuia,Costela,BA,57313411,F0037
C00308,1963-12-22,37950146893,Dra. Maria Gomes,igorfogaca@vieira.net,Praia Calebe Nascimento,Vila Canto Do Sabiá,Dias,RJ,63470277,F0019
C00309,1973-11-23,14269857382,Agatha Peixoto,ribeirojulia@uol.com.br,Núcleo Rocha,Conjunto Taquaril,Duarte,SP,96299235,F0038
C00310,1959-04-27,96821370559,Isabelly Pinto,olivia07@da.com,Praça de da Mota,Marieta 2ª Seção,Vieira,SC,79059338,F0093
C00311,1993-12-13,04762589365,Caio da Mata,fporto@uol.com.br,Feira de Teixeira,Vila Formosa,Teixeira do Galho,RJ,23671815,F0016
C00312,1997-05-20,95417682373,Dra. Olivia Dias,bruno50@ramos.com,Avenida Nunes,Milionario,Costa da Prata,SP,69868550,F0018
C00313,1984-10-09,65281430998,Sabrina da Costa,bgoncalves@peixoto.com,Aeroporto Maria Vitória Ramos,Barreiro,Rodrigues da Praia,DF,38912190,F0083
C00314,1981-05-19,73614502961,João Vitor Ferreira,pereiraana-vitoria@nogueira.br,Alameda de da Costa,Pindura Saia,Cavalcanti de Minas,SP,88525764,F0025
C00315,1966-08-10,49261805370,Eduardo Moraes,joao97@araujo.br,Sítio Dias,Serra Verde,da Rocha do Oeste,PR,64093995,F0071
C00316,1998-09-07,68730951259,Lavínia Santos,wda-mata@jesus.com,Praia Antônio Carvalho,Nova Esperança,Caldeira,PE,95977157,F0057
C00317,1998-02-15,62847509356,Francisco Novaes,ocardoso@hotmail.com,Via de Farias,Pilar,Barbosa da Prata,PR,80562823,F0009
C00318,1988-01-20,97325184646,Alícia Ferreira,castroisabella@dias.com,Conjunto de Jesus,Anchieta,Nascimento do Sul,CE,84572215,F0020
C00319,1952-06-30,92760541894,Leandro Ramos,nathan56@uol.com.br,Trecho Freitas,Santa Rita De Cássia,Carvalho do Amparo,BA,86475392,F0024
C00320,2005-12-27,12746358964,Carlos Eduardo Pires,silveirabenicio@yahoo.com.br,Trevo Isabella Farias,Vila Jardim Leblon,da Cruz,PE,12437939,F0037
C00321,1972-03-10,98514026305,Lucas Aragão,alanada-cruz@hotmail.com,Recanto Felipe da Cunha,Nazare,Rodrigues,DF,79200060,F0079
C00322,1978-05-18,51204936889,Calebe Nascimento,rodriguesvitor@freitas.br,Lagoa Francisco Almeida,Marçola,Moraes de Minas,SP,91720370,F0010
C00323,1985-10-18,48163092769,Emanuelly Moreira,julia99@yahoo.com.br,Feira de Alves,Vila São Gabriel,Cardoso do Sul,CE,45922553,F0014
C00324,1971-01-23,85934612042,João Caldeira,teixeiraclara@carvalho.br,Travessa Correia,Esperança,Sales de Cunha,SC,21383414,F0096
C00325,1979-07-20,36901847548,Lucca da Rosa,tcampos@bol.com.br,Ladeira Rebeca Novaes,Vila Canto Do Sabiá,Cardoso dos Dourados,PR,42860485,F0054
C00326,1951-11-17,14523069743,Giovanna Ferreira,amanda19@yahoo.com.br,Campo de Rocha,Gutierrez,Cardoso,MG,06963782,F0039
C00327,1982-08-25,13745296052,Daniela da Costa,da-luzbenicio@vieira.com,Feira Nicole Aragão,Carlos Prates,da Costa,SC,15650711,F0007
C00328,1992-04-27,80946127549,Diogo Lima,fcaldeira@da.br,Trecho de Costela,Diamante,Rezende,CE,93479525,F0055
C00329,1974-08-03,35702948629,Ana Lívia Moreira,piresmaria-eduarda@dias.br,Distrito Rocha,Nova Vista,Cardoso,RS,22676521,F0016
C00330,1961-11-28,01769582401,Sra. Alice Dias,hnovaes@silveira.br,Ladeira de Correia,Mariquinhas,Cardoso,PE,94191597,F0030
C00331,1952-02-20,61384705244,Bárbara da Paz,diegosouza@rocha.com,Residencial Monteiro,Pindorama,da Mota,SP,36322153,F0019
C00332,1971-09-19,21650839740,Sabrina Alves,araujogiovanna@silveira.br,Esplanada de Teixeira,Vila Aeroporto Jaraguá,Ribeiro,BA,43694360,F0043
C00333,1955-03-24,05729836112,Thomas Novaes,mnascimento@cardoso.com,Morro Lavínia Dias,Vila Nova,Barbosa de Nunes,RJ,19995602,F0081
C00334,1964-07-16,59402387692,Matheus Teixeira,fernandesaugusto@caldeira.org,Travessa Isabelly Silveira,São Gabriel,Fernandes,DF,53720432,F0055
C00335,1969-02-17,31024578941,Kevin Fernandes,costeladavi-lucca@gmail.com,Vale Isis Barbosa,Vila Oeste,Barbosa Alegre,PR,05147784,F0028
C00336,1969-09-12,90475386256,Dra. Lara Santos,da-conceicaoluiz-gustavo@hotmail.com,Setor Azevedo,Vila Madre Gertrudes 3ª Seção,Carvalho,SP,42178448,F0080
C00337,1966-02-24,56098273456,Alícia Oliveira,ana-luizamendes@uol.com.br,Distrito de da Luz,Jardim Leblon,Nunes,PR,29644443,F0047
