num_conta,TipoConta,Saldo,DataAbertura
AC20354749,Conta Corrente,9106.02,2023-02-12
AC17229680,Conta Corrente,2499.71,2023-05-18
AC69102821,Conta Pagamento,4450.16,2022-05-04
AC39152900,Conta Pagamento,680.0,2021-08-07
AC85843768,Conta Corrente,9288.08,2023-08-20
AC67041848,Conta Corrente,635.18,2022-12-27
AC45848006,Conta Digital,6597.6,2023-06-09
AC21786662,Conta PJ,5880.72,2023-02-17
AC85185027,Conta Pagamento,2670.6,2021-05-02
AC77841113,Conta PJ,3539.49,2022-11-03
AC18661014,Conta Pagamento,3265.18,2022-11-21
AC45912172,Conta Corrente,297.02,2021-01-18
AC27434434,Conta Corrente,366.69,2021-08-13
AC25113352,Conta Pagamento,5087.88,2022-02-13
AC81347984,Conta Digital,400.61,2021-04-01
AC78399418,Conta Corrente,1892.71,2021-06-10
AC74905625,Conta Digital,1060.03,2021-06-26
AC54967986,Conta Pagamento,993.91,2021-07-26
AC14244848,Conta Digital,10704.9,2023-05-08
AC66039265,Conta Pagamento,9551.02,2022-07-14
AC35403057,Conta Pagamento,9189.66,2022-05-24
AC47866466,Conta Pagamento,1847.3,2022-06-20
AC56498110,Conta Digital,3403.18,2022-09-12
AC67761619,Conta Pagamento,3139.28,2023-02-09
AC66787390,Conta Pagamento,3711.31,2023-05-06
AC96278408,Conta Corrente,7750.0,2022-04-12
AC70667842,Conta Digital,5763.04,2022-06-23
AC67038946,Conta Corrente,6586.09,2022-07-07
AC50714698,Conta PJ,7831.32,2023-03-10
AC84446554,Conta Digital,770.13,2021-07-13
AC13604355,Conta PJ,7484.0,2023-08-26
AC57743337,Conta Pagamento,2527.29,2022-08-09
AC72625533,Conta Corrente,4440.24,2022-02-14
AC19507756,Conta Digital,1095.3,2021-10-21
AC89156265,Conta Corrente,12145.05,2023-04-20
AC48489282,Conta Corrente,3940.52,2023-12-28
AC20175351,Conta Digital,14405.56,2023-02-07
AC87488256,Conta Digital,7183.62,2023-04-11
AC89158986,Conta Corrente,1465.34,2021-07-13
AC38235329,Conta Digital,3206.42,2023-05-13
AC68034428,Conta Digital,6606.18,2022-05-15
AC26652879,Conta PJ,1887.75,2023-02-06
AC47033915,Conta Digital,18054.71,2023-05-13
AC69526627,Conta Corrente,7438.35,2022-11-14
AC64810911,Conta Corrente,9514.52,2023-01-24
AC32787294,Conta Corrente,18909.47,2023-09-04
AC63973528,Conta Corrente,9234.45,2022-11-12
AC22294997,Conta Pagamento,7073.03,2022-12-06
AC85122978,Conta Pagamento,1521.9,2021-06-18
AC29322998,Conta Digital,6884.57,2022-08-28
AC65121227,Conta Corrente,1238.45,2021-03-27
AC34824295,Conta Pagamento,7162.45,2022-02-16
AC73074280,Conta Pagamento,336.18,2021-10-18
AC45348442,Conta Corrente,1368.2,2021-12-07
AC15754045,Conta PJ,8249.81,2022-11-06
AC30086422,Conta Corrente,2671.52,2023-10-22
AC72315370,Conta Pagamento,1496.97,2021-09-09
AC46615858,Conta Corrente,3387.56,2022-06-07
AC41284596,Conta Pagamento,1736.37,2022-10-17
AC13577190,Conta Corrente,588.99,2021-01-24
AC56586079,Conta Corrente,4934.37,2022-11-15
AC65548423,Conta Corrente,8807.5,2022-02-08
AC81508137,Conta Corrente,6485.99,2022-09-04
AC85473461,Conta Corrente,719.43,2021-11-27
AC89087561,Conta Pagamento,1050.45,2021-12-11
AC59018234,Conta Corrente,8568.88,2022-05-09
AC77030817,Conta Digital,8639.5,2022-12-25
AC11313335,Conta Pagamento,8700.43,2022-11-04
AC86955987,Conta Pagamento,2703.1,2021-07-27
AC74332282,Conta Pagamento,3175.76,2023-07-25
AC90610565,Conta Corrente,4324.1,2022-06-22
AC31920010,Conta Corrente,210.95,2021-05-28
AC31427855,Conta Pagamento,3353.34,2022-10-02
AC82145146,Conta Corrente,10091.05,2023-11-23
AC72115891,Conta Corrente,1271.14,2022-05-15
AC68772223,Conta PJ,11962.05,2023-10-28
AC86716747,Conta Corrente,190.8,2021-01-18
AC98376683,Conta Pagamento,3300.71,2022-03-24
AC35797358,Conta Pagamento,6207.92,2022-10-01
AC56106189,Conta Corrente,2550.85,2021-08-26
AC84935822,Conta Corrente,3127.3,2022-02-23
AC24970837,Conta Digital,4549.78,2022-07-08
AC44455731,Conta Pagamento,2296.24,2021-05-04
AC77648900,Conta Corrente,788.6,2021-11-08
AC12718798,Conta Digital,10930.77,2023-05-01
AC19905776,Conta Corrente,2444.79,2021-06-26
AC40904433,Conta Digital,4173.73,2022-11-04
AC54291843,Conta Pagamento,3602.72,2023-02-01
AC60478937,Conta Pagamento,2216.0,2023-02-18
AC33678736,Conta Corrente,3738.94,2022-10-27
AC39972116,Conta Corrente,5204.3,2022-05-22
AC59625065,Conta Digital,9786.95,2022-11-24
AC17607930,Conta Digital,7336.31,2022-02-28
AC98445225,Conta Corrente,9558.26,2022-11-25
AC28326794,Conta Pagamento,4784.55,2023-05-21
AC34976524,Conta Pagamento,2638.92,2022-05-09
AC86489758,Conta Digital,7683.11,2022-09-25
AC31624331,Conta Digital,5456.5,2023-07-15
AC39725299,Conta Digital,14376.68,2023-05-27
AC50849629,Conta Corrente,2219.25,2023-01-12
AC10960008,Conta Pagamento,6266.52,2023-04-23
AC69180780,Conta Corrente,2436.41,2022-12-12
AC76790982,Conta Pagamento,2101.79,2022-08-10
AC86729891,Conta Pagamento,16819.04,2023-07-14
AC38440874,Conta PJ,13286.66,2023-01-24
AC46021377,Conta Digital,5359.77,2023-11-25
AC39247117,Conta Corrente,5143.55,2022-08-10
AC12167988,Conta PJ,639.8,2022-10-13
AC43212585,Conta Pagamento,741.9,2021-07-03
AC35992289,Conta Corrente,8117.25,2022-02-05
AC24172563,Conta Pagamento,4385.64,2022-11-03
AC91739472,Conta Corrente,2484.74,2022-09-25
AC15806932,Conta Pagamento,10524.7,2023-11-28
AC70274179,Conta Pagamento,8053.27,2023-03-25
AC68609793,Conta Pagamento,12073.68,2023-11-11
AC68020423,Conta Digital,5040.96,2022-03-06
AC72486567,Conta PJ,2609.86,2022-04-13
AC45101966,Conta Pagamento,1711.72,2021-06-13
AC87261518,Conta Corrente,2410.64,2023-11-26
AC44430421,Conta Digital,12445.29,2023-04-02
AC21272305,Conta Corrente,738.91,2022-10-13
AC10379257,Conta PJ,6687.57,2022-10-11
AC11301677,Conta Corrente,7742.93,2023-02-18
AC15195891,Conta Digital,7289.57,2022-08-01
AC14368595,Conta Corrente,17179.68,2023-02-20
AC97124437,Conta PJ,5807.09,2022-08-13
AC51285867,Conta Corrente,4228.18,2022-02-13
AC29215124,Conta Digital,6079.84,2022-02-25
AC30467921,Conta Pagamento,6735.03,2022-01-10
AC12412882,Conta Pagamento,1902.46,2021-03-27
AC94430633,Conta Corrente,15534.04,2023-02-17
AC77560677,Conta PJ,5904.54,2023-03-27
AC45981119,Conta Pagamento,929.51,2021-06-19
AC17634672,Conta Digital,1842.96,2022-11-17
AC18071156,Conta Pagamento,195.3,2021-04-04
AC43962285,Conta Pagamento,8062.27,2022-10-11
AC46867946,Conta Pagamento,5801.07,2022-08-23
AC52620227,Conta Corrente,5667.63,2022-05-08
AC91291041,Conta Corrente,3739.94,2023-04-15
AC78975750,Conta Corrente,15164.59,2023-02-04
AC19244666,Conta Corrente,1946.78,2021-04-10
AC20649764,Conta Digital,7958.55,2022-05-05
AC21396370,Conta Pagamento,6325.12,2022-10-09
AC63405542,Conta Digital,2198.93,2021-02-11
AC45057786,Conta Pagamento,16475.13,2023-05-23
AC11562520,Conta Pagamento,18026.07,2023-10-13
AC68687263,Conta Digital,1396.14,2021-11-09
AC19870425,Conta Digital,1134.07,2021-03-26
AC78928498,Conta Pagamento,7014.54,2023-07-20
AC80815590,Conta Digital,2272.95,2022-10-26
AC89519132,Conta Corrente,6764.5,2023-01-23
AC27555397,Conta Pagamento,2959.44,2021-07-07
AC54306999,Conta Digital,17866.99,2023-06-13
AC89014633,Conta Pagamento,2520.38,2022-05-17
AC25127774,Conta PJ,6588.74,2022-01-11
AC20476026,Conta Corrente,7701.38,2022-08-02
AC94926190,Conta Digital,6460.26,2022-07-14
AC15143623,Conta Digital,9387.64,2022-03-20
AC34170131,Conta Corrente,10114.59,2023-04-16
AC84092348,Conta Pagamento,7549.64,2022-07-10
AC61676670,Conta Pagamento,1159.08,2021-05-12
AC85177181,Conta Corrente,7888.8,2022-10-18
AC25979354,Conta Digital,5187.63,2022-08-22
AC57691595,Conta Digital,19829.7,2023-02-21
AC54201443,Conta PJ,6829.13,2022-04-14
AC42089423,Conta PJ,12313.1,2023-07-11
AC51845069,Conta Pagamento,10056.68,2023-09-14
AC66693245,Conta Digital,6189.77,2022-06-11
AC44620125,Conta Pagamento,3340.97,2022-11-25
AC85504042,Conta Digital,8045.74,2022-04-14
AC45475049,Conta Digital,370.43,2021-04-05
AC73029087,Conta Pagamento,4577.92,2022-02-22
AC24466873,Conta Pagamento,1194.0,2023-01-09
AC17270510,Conta Corrente,8318.29,2023-07-22
AC61429983,Conta PJ,6316.46,2023-07-18
AC88573155,Conta PJ,2603.02,2021-03-12
AC48907471,Conta Corrente,5802.52,2022-02-08
AC57606318,Conta Corrente,2025.18,2021-05-08
AC65890961,Conta Corrente,12154.79,2023-04-14
AC94014254,Conta Pagamento,2981.16,2022-05-09
AC22704024,Conta Pagamento,6626.0,2023-01-05
AC84052976,Conta Corrente,2660.85,2021-02-17
AC67071177,Conta Pagamento,895.56,2021-03-19
AC31989960,Conta Corrente,9492.7,2022-07-17
AC92897908,Conta Pagamento,5273.88,2023-07-13
AC34345698,Conta Pagamento,166.87,2021-09-10
AC24047765,Conta Corrente,2662.3,2022-09-02
AC76044381,Conta Corrente,388.81,2021-10-24
AC42069091,Conta Pagamento,8664.82,2023-07-22
AC61478067,Conta Digital,357.27,2021-02-25
AC99741167,Conta Corrente,6214.47,2022-07-20
AC26292179,Conta Corrente,6335.77,2022-01-21
AC82540572,Conta Corrente,1943.72,2021-03-08
AC98841009,Conta Corrente,6949.37,2022-04-11
AC59459018,Conta Corrente,2775.4,2022-09-17
AC44765748,Conta PJ,1572.43,2023-06-04
AC33614431,Conta PJ,6725.19,2022-04-03
AC77633440,Conta Pagamento,2631.71,2021-07-13
AC64053586,Conta Corrente,6869.46,2022-04-14
AC25856218,Conta Pagamento,6665.12,2023-05-14
AC59680782,Conta Pagamento,7630.42,2022-04-04
AC19057750,Conta Pagamento,19380.48,2023-04-27
AC47823637,Conta Corrente,2211.28,2022-04-24
AC14872870,Conta Pagamento,6316.53,2022-06-04
AC51645557,Conta Digital,593.99,2021-12-24
AC28304852,Conta Pagamento,2873.14,2022-04-09
AC33176681,Conta Corrente,4432.92,2022-05-03
AC49277604,Conta Corrente,15611.42,2023-07-23
AC34513150,Conta Corrente,16050.02,2023-11-26
AC45012782,Conta Digital,19420.99,2023-11-22
AC90604514,Conta Corrente,1881.04,2022-06-01
AC98825784,Conta Pagamento,1159.48,2023-05-28
AC41478071,Conta PJ,1354.56,2021-12-11
AC13136247,Conta Pagamento,7403.27,2022-05-03
AC52679949,Conta Pagamento,2518.04,2021-10-14
AC23668491,Conta Corrente,7049.2,2023-10-11
AC31429240,Conta Pagamento,6235.96,2023-10-05
AC14938522,Conta Corrente,6618.4,2022-07-10
AC75953632,Conta Corrente,2940.73,2023-04-26
AC23037655,Conta Pagamento,9865.62,2022-10-23
AC56242975,Conta PJ,18434.16,2023-04-27
AC93352348,Conta PJ,6189.0,2022-09-02
AC27293548,Conta PJ,2196.32,2021-09-23
AC96471640,Conta Corrente,2018.98,2021-04-13
AC55669244,Conta Digital,9620.36,2023-01-25
AC65313766,Conta Corrente,7261.53,2023-04-01
AC38017499,Conta Corrente,7682.35,2022-12-21
AC22108067,Conta Corrente,792.16,2021-05-20
AC51842823,Conta Pagamento,9768.13,2022-11-22
AC11974908,Conta Corrente,9202.64,2022-01-02
AC49149768,Conta Pagamento,9919.35,2023-09-12
AC45350787,Conta PJ,9569.66,2022-04-26
AC65348604,Conta Digital,14639.1,2023-12-16
AC34035864,Conta Corrente,3736.35,2023-01-25
AC56546743,Conta Corrente,3981.66,2022-05-04
AC15355921,Conta Corrente,5660.72,2022-03-02
AC92538732,Conta Digital,7168.14,2022-05-24
AC97980924,Conta Pagamento,7978.51,2022-06-14
AC29285581,Conta Corrente,9565.27,2022-03-28
AC10128653,Conta PJ,3265.24,2022-10-02
AC39335088,Conta Digital,9265.86,2022-09-17
AC72891464,Conta Pagamento,10013.34,2023-02-27
AC17671190,Conta Pagamento,7474.28,2023-09-08
AC36573276,Conta Corrente,1568.84,2021-03-01
AC67983424,Conta Corrente,19188.55,2023-12-09
AC87691285,Conta Corrente,889.85,2022-12-19
AC64575559,Conta Pagamento,6952.74,2022-07-27
AC93345678,Conta Corrente,14770.02,2023-04-16
AC44740249,Conta Digital,15990.66,2023-11-09
AC54707742,Conta Digital,6871.48,2023-02-08
AC30688509,Conta Digital,9667.29,2023-11-17
AC10818967,Conta Corrente,6356.12,2022-10-13
AC94628095,Conta PJ,8617.39,2022-02-03
AC75222858,Conta Digital,1575.4,2021-06-20
AC47039457,Conta Corrente,8336.65,2022-11-28
AC94309574,Conta Pagamento,863.38,2022-11-18
AC69085984,Conta Corrente,2583.44,2023-03-11
AC60990584,Conta Digital,3475.83,2023-08-20
AC99847868,Conta Corrente,3007.27,2023-09-06
AC20498979,Conta Pagamento,1229.59,2022-02-04
AC66255490,Conta Corrente,1680.09,2021-11-15
AC98474851,Conta Pagamento,5318.85,2023-10-10
AC81798802,Conta PJ,743.93,2021-08-21
AC63989207,Conta Digital,2748.76,2021-05-18
AC77631045,Conta Pagamento,1732.27,2021-09-15
AC39951484,Conta PJ,5725.05,2023-09-07
AC16613078,Conta Corrente,988.83,2021-11-22
AC18581945,Conta Pagamento,13568.48,2023-07-18
AC18804028,Conta Pagamento,5720.4,2023-06-11
AC52977203,Conta Pagamento,10375.06,2023-10-10
AC58921627,Conta PJ,18883.38,2023-09-24
AC31233570,Conta Corrente,955.97,2022-09-21
AC90977375,Conta Pagamento,2703.93,2023-07-20
AC68428280,Conta Pagamento,6059.83,2022-06-20
AC39325548,Conta Corrente,5331.49,2022-02-02
AC34964598,Conta Corrente,2865.62,2021-10-15
AC48964937,Conta Corrente,6792.75,2022-12-21
AC57397062,Conta Digital,2861.57,2021-08-17
AC30600079,Conta Digital,7125.9,2022-03-25
AC57237465,Conta Pagamento,16116.55,2023-09-17
AC80704669,Conta Pagamento,3483.4,2022-04-07
AC48980365,Conta PJ,2999.35,2022-11-08
AC16292036,Conta Pagamento,5649.99,2023-08-15
AC11793831,Conta Pagamento,15798.53,2023-08-13
AC70467593,Conta Corrente,14677.25,2023-11-01
AC29180673,Conta Pagamento,11771.08,2023-07-15
AC23918895,Conta Corrente,2401.09,2021-07-14
AC11040326,Conta Pagamento,642.74,2021-01-24
AC14547936,Conta Corrente,17384.8,2023-09-17
AC63585732,Conta Pagamento,10788.62,2023-02-24
AC79232171,Conta Corrente,5049.33,2022-08-15
AC26821189,Conta Corrente,8777.5,2022-06-07
AC20882437,Conta Corrente,9190.53,2022-11-27
AC24151717,Conta Corrente,7837.98,2022-11-14
AC73286083,Conta Pagamento,946.48,2022-12-05
AC16665809,Conta Pagamento,18555.6,2023-03-12
AC54626270,Conta Corrente,12144.72,2023-09-09
AC67491663,Conta Corrente,8548.59,2023-03-26
AC90365304,Conta Corrente,1449.66,2021-08-19
AC79131284,Conta Corrente,5254.05,2022-06-12
AC45053960,Conta Corrente,2499.46,2021-12-06
AC39607074,Conta Digital,2863.65,2021-06-15
AC18426164,Conta Corrente,2811.66,2021-03-26
AC69232191,Conta Pagamento,1818.09,2022-12-11
AC41134076,Conta PJ,817.61,2021-11-27
AC54917424,Conta Corrente,4543.62,2023-05-10
AC36739053,Conta Digital,156.58,2021-11-01
AC30105340,Conta Pagamento,4346.26,2022-08-02
AC37884436,Conta Pagamento,588.81,2021-12-12
AC29838059,Conta Corrente,2555.44,2022-10-26
AC48515954,Conta Digital,345.98,2021-07-20
AC26887588,Conta Pagamento,8035.32,2023-11-09
AC88430754,Conta Pagamento,4948.38,2022-03-03
AC95736510,Conta Corrente,512.28,2021-10-22
AC60199071,Conta Digital,10828.17,2023-05-01
AC93437975,Conta Corrente,6168.25,2023-07-26
AC14739218,Conta Corrente,1461.85,2023-12-01
AC92892964,Conta Digital,2116.8,2021-11-11
AC89822048,Conta Corrente,2061.73,2021-07-08
AC21830111,Conta Digital,10476.92,2023-06-08
AC31184726,Conta Corrente,2495.7,2021-05-20
AC49798203,Conta Pagamento,2552.16,2022-09-28
AC92959983,Conta PJ,12298.99,2023-09-12
AC70524485,Conta Pagamento,1856.93,2021-10-15
AC26584825,Conta Corrente,3904.6,2023-05-14
AC64941453,Conta Pagamento,2916.92,2023-04-08
AC83855492,Conta Corrente,8869.2,2022-06-18
AC72503205,Conta Digital,594.5,2021-12-14
AC54316437,Conta Corrente,6050.54,2022-04-25
AC51821515,Conta Corrente,649.79,2022-03-06
AC21134239,Conta Pagamento,1333.32,2021-05-23
AC42543342,Conta Pagamento,13768.6,2023-12-14
AC95711018,Conta Corrente,15867.82,2023-03-14
AC59129740,Conta Pagamento,1341.68,2022-01-17
AC47722432,Conta Digital,1492.8,2021-10-08
AC89479847,Conta Corrente,979.61,2021-09-19
AC37766539,Conta Pagamento,2540.93,2021-10-26
AC29752713,Conta Corrente,842.16,2021-02-12
AC27830532,Conta Corrente,3278.06,2023-12-22
AC89091382,Conta Corrente,5088.21,2023-05-26
AC59270221,Conta Corrente,1449.17,2021-01-02
AC96601970,Conta PJ,2427.07,2021-12-20
AC83021578,Conta Corrente,3757.32,2022-05-14
AC11193033,Conta Pagamento,1806.58,2021-10-07
AC70994920,Conta Corrente,6611.39,2022-04-16
AC62817141,Conta Corrente,18388.77,2023-05-10
AC57676915,Conta PJ,2362.05,2021-10-23
AC10742356,Conta Digital,16702.99,2023-02-10
AC67333961,Conta Corrente,3731.56,2022-08-17
AC64136285,Conta Digital,18848.11,2023-08-22
AC98105660,Conta PJ,308.79,2021-11-28
AC13412356,Conta Pagamento,1070.41,2022-01-03
AC65465181,Conta Pagamento,8463.74,2022-11-19
AC33790418,Conta Pagamento,9043.93,2022-10-09
AC13965266,Conta Corrente,9171.94,2022-01-25
AC96294716,Conta Corrente,3767.03,2022-05-14
AC77085015,Conta Corrente,6132.41,2022-01-07
AC60268823,Conta Pagamento,203.61,2021-03-01
AC55754558,Conta Corrente,2472.99,2023-02-21
AC85364415,Conta Corrente,2740.99,2021-11-19
AC80354575,Conta Pagamento,4992.8,2023-04-06
AC95566328,Conta Pagamento,9382.57,2023-06-01
AC53959476,Conta Pagamento,2890.17,2022-07-21
AC92413964,Conta Corrente,967.09,2022-08-18
AC73122653,Conta PJ,5152.58,2022-04-04
AC75368760,Conta Digital,6600.72,2023-10-05
AC40760872,Conta Corrente,984.91,2021-02-06
AC69082119,Conta Corrente,8353.83,2022-12-14
AC73363657,Conta Corrente,1739.25,2021-04-28
AC24053926,Conta Corrente,8167.39,2022-01-22
AC25439498,Conta PJ,62.27,2021-10-28
AC86392819,Conta Pagamento,7801.8,2022-09-23
AC53061625,Conta Corrente,2152.04,2022-08-19
AC70075831,Conta Corrente,8691.92,2022-11-09
AC67033273,Conta Digital,10132.53,2023-12-08
AC96741605,Conta Corrente,1948.33,2021-09-07
AC42455181,Conta Corrente,1393.68,2021-02-24
AC92011465,Conta Digital,1409.53,2021-03-13
AC78490595,Conta Pagamento,1617.89,2021-03-04
AC48691258,Conta Digital,2926.73,2021-04-20
AC36409025,Conta Digital,8780.95,2022-01-20
AC15253922,Conta Digital,4078.02,2022-11-05
AC34929810,Conta Corrente,2761.04,2021-02-25
AC22558763,Conta PJ,7002.74,2022-07-19
AC47161770,Conta Pagamento,9318.76,2022-11-23
AC60318833,Conta Corrente,4532.13,2022-03-14
AC95041115,Conta Pagamento,10472.9,2023-05-14
AC38082014,Conta Corrente,5657.31,2022-04-24
AC17425798,Conta Pagamento,4563.49,2022-05-20
AC33453002,Conta Pagamento,4094.72,2022-02-24
AC50420426,Conta Digital,4213.99,2022-04-05
AC83438441,Conta Pagamento,4689.16,2022-09-21
AC68931082,Conta Corrente,7097.38,2023-12-07
AC12873345,Conta Pagamento,11447.24,2023-02-25
AC45275762,Conta Pagamento,2336.72,2021-03-23
AC25442633,Conta Pagamento,1902.07,2021-12-18
AC90243628,Conta PJ,2525.16,2022-03-15
AC28312100,Conta Pagamento,1187.92,2022-06-09
AC34661160,Conta Corrente,1689.18,2021-01-16
AC86766671,Conta Corrente,13888.89,2023-11-09
AC54970734,Conta Corrente,4991.16,2022-12-12
AC64632571,Conta PJ,4677.91,2022-08-02
AC13743644,Conta Digital,12442.04,2023-11-12
AC41029472,Conta Corrente,8177.26,2023-09-18
AC56268280,Conta Digital,5667.5,2022-09-03
AC64506772,Conta Pagamento,16998.26,2023-07-24
AC50464114,Conta Corrente,2995.27,2021-11-06
AC46636145,Conta Pagamento,1688.1,2023-11-24
AC76618650,Conta Corrente,1292.86,2022-07-08
AC24322376,Conta Corrente,4954.35,2023-03-28
AC70253459,Conta Corrente,2981.7,2022-02-12
AC55395438,Conta Pagamento,130.82,2021-04-01
AC59986756,Conta Corrente,14113.17,2023-08-11
AC26257542,Conta Corrente,13099.06,2023-08-19
AC26923805,Conta Corrente,6307.96,2022-01-02
AC65022227,Conta Corrente,91.57,2021-08-10
AC29287696,Conta Corrente,8187.26,2022-12-10
AC27481030,Conta Pagamento,18881.62,2023-10-20
AC24137048,Conta Pagamento,1499.89,2021-06-26
AC20839369,Conta PJ,2403.37,2021-06-06
AC83072524,Conta Digital,15018.5,2023-01-08
AC14167906,Conta PJ,10873.76,2023-11-08
AC90650596,Conta Corrente,5900.7,2022-10-20
AC56364020,Conta Corrente,401.62,2021-08-10
AC22071020,Conta Corrente,780.52,2021-12-13
AC53490146,Conta Pagamento,3421.15,2022-05-21
AC54611286,Conta Digital,8500.22,2023-09-04
AC65303719,Conta Corrente,4189.72,2022-02-20
AC13224807,Conta Digital,16741.07,2023-11-15
AC33588134,Conta Corrente,5115.05,2022-06-27
AC46135636,Conta Corrente,1577.51,2021-09-15
AC24857933,Conta Pagamento,6647.29,2022-08-21
AC45287881,Conta Corrente,9748.64,2022-12-02
AC78556282,Conta Corrente,15964.67,2023-07-25
AC77322074,Conta Corrente,1271.52,2021-08-01
AC78337856,Conta Digital,1259.53,2021-04-25
AC63733563,Conta Corrente,2034.57,2022-01-11
AC23722183,Conta Pagamento,1618.54,2022-05-03
AC40743091,Conta Corrente,6243.81,2022-05-27
AC95909603,Conta Corrente,1058.25,2022-08-24
AC73566610,Conta Corrente,1478.09,2021-08-20
AC59375657,Conta Corrente,1708.91,2021-10-01
AC93198249,Conta Digital,17262.18,2023-11-28
AC85260251,Conta Pagamento,9636.03,2022-03-02
AC49672438,Conta Pagamento,4848.74,2022-12-22
AC36111587,Conta Pagamento,11671.72,2023-02-21
AC66854254,Conta Corrente,5129.63,2022-12-28
AC88985955,Conta Pagamento,8998.92,2022-05-20
AC59221196,Conta Pagamento,4153.14,2022-03-14
AC29642690,Conta Corrente,874.69,2021-02-28
AC68309825,Conta Digital,3191.1,2022-07-08
AC27712025,Conta Corrente,5121.45,2023-05-22
AC16337344,Conta PJ,7443.78,2022-10-10
AC43645880,Conta Pagamento,7613.62,2022-02-28
AC48128271,Conta Corrente,2194.42,2022-08-25
AC76528769,Conta Pagamento,11577.39,2023-07-14
AC36328517,Conta Corrente,9801.21,2022-10-18
AC69826877,Conta PJ,18226.66,2023-03-23
AC42675781,Conta Corrente,2079.25,2023-01-21
AC15476002,Conta Digital,10713.08,2023-07-02
AC89552392,Conta Pagamento,1465.96,2021-03-18
AC44271369,Conta Pagamento,506.68,2022-01-12
AC49964772,Conta Corrente,7987.18,2022-09-11
AC62453263,Conta PJ,1493.5,2021-09-23
AC56228180,Conta Pagamento,8465.63,2022-01-04
AC82662761,Conta PJ,7476.1,2022-12-18
AC54807476,Conta Corrente,14947.74,2023-01-07
AC91495848,Conta Digital,16194.78,2023-10-28
AC73833091,Conta Pagamento,6865.01,2022-06-27
AC32800019,Conta Pagamento,3469.16,2022-03-12
AC31615137,Conta Corrente,5875.83,2022-10-10
AC75770172,Conta Pagamento,16039.82,2023-11-22
AC97548700,Conta Corrente,10728.69,2023-03-20
AC79975310,Conta Corrente,693.76,2021-01-17
