num_conta,id_cliente
AC40795113,C00927
AC18684884,C00927
AC27911664,C00927
AC98529782,C00928
AC95676796,C00929
AC48739053,C00930
AC65966792,C00931
AC12254796,C00932
AC77632080,C00933
AC39001142,C00933
AC83691554,C00933
AC18490011,C00934
AC94578648,C00935
AC77202333,C00936
AC40521190,C00936
AC52811140,C00936
AC13790043,C00937
AC54897867,C00937
AC49435234,C00938
AC51620724,C00939
AC19361354,C00940
AC26944203,C00941
AC28142982,C00942
AC93457298,C00942
AC67199828,C00943
AC30200135,C00944
AC67698251,C00945
AC65239631,C00946
AC73249189,C00946
AC71440326,C00947
AC47966762,C00948
AC81176082,C00948
AC22182157,C00949
AC97705655,C00950
AC65796479,C00950
AC67196288,C00950
AC88752997,C00951
AC55067533,C00952
AC85142912,C00953
AC94159637,C00954
AC16296667,C00954
AC26894045,C00955
AC26706084,C00956
AC39278077,C00957
AC13221803,C00957
AC19778507,C00957
AC45878880,C00958
AC87059014,C00958
AC88930959,C00959
AC69214378,C00960
AC81664578,C00961
AC99768468,C00961
AC94252421,C00962
AC59565557,C00962
AC88136948,C00962
AC14191653,C00963
AC24175217,C00963
AC71177319,C00964
AC14877465,C00964
AC38632380,C00965
AC19914908,C00965
AC59291206,C00966
AC87905519,C00966
AC61472211,C00967
AC66218443,C00968
AC53737649,C00968
AC94360733,C00969
AC16415303,C00970
AC20889881,C00971
AC13263955,C00972
AC49082585,C00973
AC76666456,C00973
AC19921537,C00974
AC39020375,C00974
AC94961288,C00975
AC68266029,C00976
AC14212882,C00977
AC21133661,C00978
AC44445101,C00979
AC87156795,C00980
AC28012266,C00981
AC17089442,C00981
AC10037956,C00981
AC72164008,C00982
AC26207081,C00983
AC99955895,C00984
AC34201152,C00985
AC29446038,C00986
AC88977190,C00986
AC52187600,C00987
AC71152591,C00988
AC67946705,C00988
AC16430320,C00988
AC86086198,C00989
AC69679902,C00990
AC73679107,C00990
AC43175499,C00991
AC88925231,C00992
AC98232958,C00993
AC70099402,C00994
AC77307908,C00994
AC69445394,C00995
AC58307771,C00995
AC66456369,C00996
AC11571479,C00996
AC52546947,C00997
AC36485864,C00997
AC88489533,C00997
AC82789373,C00998
AC13762964,C00998
AC38043626,C00999
AC95361595,C01000
AC78102360,C01001
AC60021559,C01002
AC79026161,C01002
AC93287685,C01003
AC35284792,C01004
AC74582005,C01005
AC23176575,C01006
AC69660230,C01007
AC86178181,C01007
AC96710535,C01008
AC86654653,C01008
AC87436882,C01009
AC43600912,C01010
AC29235826,C01011
AC30486666,C01011
AC35957232,C01012
AC23510673,C01012
AC76532962,C01012
AC58856886,C01013
AC84974201,C01014
AC63597448,C01014
AC11739482,C01014
AC37861527,C01015
AC65021652,C01015
AC86141122,C01016
AC85999725,C01017
AC59533816,C01018
AC52555426,C01018
AC97852224,C01019
AC70725607,C01020
AC95144839,C01021
AC10830443,C01021
AC34331996,C01022
AC83875021,C01023
AC79728942,C01023
AC97649785,C01024
AC90403813,C01025
AC43374804,C01025
AC57142033,C01026
AC35630476,C01027
AC25496504,C01028
AC43212893,C01028
AC93276562,C01029
AC55186917,C01030
AC20118690,C01031
AC95621017,C01031
AC11622501,C01032
AC99329661,C01033
AC57297883,C01033
AC88842383,C01034
AC48299693,C01035
AC28341599,C01036
AC34082084,C01036
AC80285255,C01036
AC89262813,C01037
AC92815837,C01038
AC11237768,C01038
AC26114400,C01039
AC61351397,C01040
AC42192302,C01040
AC21224464,C01040
AC72825896,C01041
AC11120922,C01041
AC36191303,C01042
AC95830866,C01042
AC86495426,C01043
AC57083615,C01044
AC86214268,C01045
AC20497413,C01046
AC58381430,C01046
AC81775141,C01047
AC68343618,C01047
AC84111601,C01048
AC70862254,C01048
AC33456527,C01048
AC70898282,C01049
AC13901862,C01050
AC29657678,C01051
AC72863538,C01052
AC28074216,C01053
AC48938800,C01053
AC28344410,C01054
AC31871426,C01054
AC52235797,C01055
AC12269862,C01055
AC73808218,C01056
AC74050125,C01057
AC56739550,C01058
AC61957158,C01058
AC22960078,C01058
AC50886077,C01059
AC39635319,C01060
AC93901183,C01061
AC82106557,C01062
AC61091839,C01063
AC14815869,C01063
AC98919232,C01064
AC71375398,C01065
AC58037221,C01065
AC32952305,C01066
AC12104463,C01067
AC28595894,C01067
AC51610533,C01067
AC23659758,C01068
AC66914387,C01068
AC43937917,C01069
AC38831201,C01070
AC65189863,C01071
AC52325804,C01072
AC94759242,C01073
AC32825126,C01074
AC55668462,C01075
AC67519183,C01076
AC40018701,C01076
AC10793700,C01077
AC95562641,C01078
AC25285105,C01078
AC74619367,C01079
AC86231229,C01079
AC20508505,C01080
AC31303085,C01080
AC36398091,C01081
AC24827083,C01082
AC48380362,C01083
AC16948673,C01084
AC42683356,C01085
AC15211410,C01085
AC81911092,C01086
AC44123713,C01086
AC42031934,C01087
AC78185370,C01087
AC33353863,C01088
AC91630246,C01089
AC60507349,C01089
AC19173842,C01090
AC62527105,C01091
AC50462766,C01092
AC99051142,C01093
AC49379321,C01094
AC99868833,C01094
AC72313035,C01095
AC79026318,C01096
AC85114528,C01096
AC39925302,C01097
AC66506538,C01097
AC64424173,C01098
AC26252635,C01099
AC85830842,C01100
AC43874403,C01101
AC43556692,C01102
AC68655023,C01102
AC54248889,C01103
AC89960398,C01104
AC69850692,C01105
AC98482560,C01105
AC24370152,C01106
AC32040259,C01106
AC35253439,C01106
AC41689219,C01107
AC34421260,C01107
AC15741406,C01108
AC25130885,C01108
AC80078871,C01109
AC38077945,C01110
AC21904232,C01111
AC71576970,C01111
AC71106124,C01112
AC84390680,C01113
AC13029841,C01113
AC96964495,C01114
AC28712121,C01115
AC34884850,C01116
AC98755832,C01116
AC88535908,C01117
AC70758317,C01118
AC19996346,C01118
AC14105189,C01119
AC49670765,C01120
AC52454625,C01120
AC68333699,C01120
AC92372292,C01121
AC65554537,C01121
AC30872733,C01122
AC28240876,C01123
AC72403292,C01124
AC20324414,C01125
AC76595668,C01126
AC41795450,C01126
AC47092106,C01126
AC98330367,C01127
AC48802296,C01128
AC87849177,C01129
AC14921035,C01130
AC74186279,C01130
AC55936373,C01130
AC44779206,C01131
AC55735950,C01132
AC29094551,C01133
AC34435405,C01134
AC78308271,C01135
AC67796163,C01136
AC15293425,C01137
AC13074025,C01137
AC41362664,C01138
AC73643661,C01139
AC80687118,C01140
AC61347907,C01141
AC16138294,C01142
AC51090221,C01142
AC75046875,C01143
AC54173386,C01143
AC59847910,C01144
AC35122186,C01145
AC27292720,C01146
AC48148981,C01147
AC92005303,C01148
AC17063136,C01149
AC90261227,C01149
AC27507714,C01150
AC25125927,C01151
AC12857398,C01151
AC56068280,C01151
AC40003269,C01152
AC53421663,C01152
AC36117828,C01152
AC64230123,C01153
AC30650363,C01154
AC96658827,C01154
AC69728054,C01155
AC53205122,C01156
AC79487765,C01157
AC75479859,C01158
AC66209920,C01159
AC92393508,C01160
AC55385176,C01161
AC98461834,C01162
AC58397321,C01162
AC68443768,C01162
AC62599113,C01163
AC52574549,C01164
AC48890955,C01164
AC74589671,C01165
AC47389046,C01166
AC64782105,C01167
AC99307366,C01167
AC54419690,C01167
AC77221062,C01168
AC32520143,C01168
AC17884188,C01168
AC37016532,C01169
AC87598656,C01170
AC75968520,C01171
AC32615252,C01172
AC57176838,C01172
AC24259306,C01173
AC22955055,C01173
AC73600193,C01174
AC97160187,C01175
AC76916553,C01175
AC16091310,C01176
AC31024597,C01177
AC25674174,C01178
AC46169992,C01179
AC82786753,C01179
AC68686291,C01180
AC98340980,C01181
AC86403430,C01182
AC20051879,C01182
AC63264469,C01182
AC56302630,C01183
AC48761226,C01183
AC61771399,C01184
AC17618621,C01184
AC20314832,C01185
AC24333784,C01186
AC76015273,C01187
AC23154114,C01188
AC77593600,C01189
AC87846355,C01190
AC80615786,C01191
AC29954924,C01191
AC57452961,C01192
AC44163025,C01192
AC65836412,C01192
AC60588683,C01193
AC75171866,C01193
AC64431963,C01194
AC51744690,C01194
AC82472250,C01195
AC67413923,C01196
AC29227534,C01196
AC26434908,C01197
AC62874067,C01197
AC88986693,C01198
AC73320489,C01199
AC15605971,C01199
AC19324897,C01200
AC25141542,C01201
AC54928055,C01201
AC17008302,C01202
AC46276738,C01202
AC54911627,C01203
AC27589316,C01203
AC59873121,C01203
AC14266701,C01204
AC57171339,C01205
AC25760930,C01205
AC85568401,C01206
AC81436267,C01207
AC40849266,C01207
AC22636075,C01208
AC27493335,C01208
AC23942664,C01209
AC62559179,C01210
AC37947279,C01211
AC11111378,C01212
AC72288279,C01212
AC85665044,C01212
AC12790346,C01213
AC94401414,C01213
AC56410153,C01214
AC74397309,C01214
AC21651094,C01214
AC10535708,C01215
AC20717716,C01216
AC84097811,C01216
AC59266041,C01217
AC29854978,C01217
AC77399447,C01218
AC87757558,C01219
AC53029363,C01219
AC19443576,C01220
AC64924305,C01221
AC67408258,C01221
AC14373219,C01221
AC38448550,C01222
AC16052041,C01222
AC57581318,C01222
AC96496747,C01223
AC20735515,C01223
AC56742565,C01224
AC80004731,C01225
AC85025443,C01226
AC94700101,C01227
AC65026801,C01228
AC57934425,C01229
AC90165647,C01229
AC60643650,C01229
AC69421330,C01230
AC46424098,C01231
AC53247205,C01231
AC65336940,C01232
AC32429685,C01232
AC96167795,C01233
AC46055651,C01234
AC40021631,C01234
AC35456161,C01235
AC92264257,C01236
AC66851506,C01237
AC44664675,C01237
AC68372161,C01238
AC18232180,C01239
AC53232599,C01239
AC17163355,C01240
AC21164626,C01240
AC15301001,C01241
AC21807460,C01241
AC85869461,C01241
AC93778362,C01242
AC75496483,C01243
AC99558199,C01244
AC18056072,C01244
AC28109069,C01245
AC56632565,C01246
AC52543643,C01246
AC28275637,C01247
AC82954460,C01248
AC28456033,C01248
AC31337579,C01249
AC11466908,C01250
AC50127271,C01250
AC51362308,C01251
AC61169906,C01252
AC24857529,C01252
AC69986825,C01253
AC42784227,C01254
AC93937207,C01254
AC17117439,C01254
AC98667266,C01255
AC70517466,C01255
AC35307521,C01256
AC18290501,C01257
AC31954523,C01257
AC23950149,C01257
AC72526856,C01258
AC24418488,C01259
AC60224433,C01259
AC88094183,C01260
AC99049912,C01260
AC37197033,C01260
AC84782288,C01261
AC73417692,C01261
AC68615548,C01262
AC32749815,C01263
AC42922385,C01263
AC71481377,C01264
AC44406679,C01265
AC16054974,C01266
AC85900424,C01267
AC78367977,C01268
AC75818674,C01269
AC11175391,C01269
AC47147798,C01269
AC74025844,C01270
AC14135255,C01270
AC28935322,C01270
AC35901895,C01271
AC30420014,C01272
AC44787993,C01273
AC93478037,C01273
AC94801619,C01274
AC19133918,C01275
AC45600335,C01276
AC53621449,C01277
AC16570625,C01278
AC38342219,C01279
AC98860306,C01279
AC93405427,C01280
AC91179754,C01281
AC45617085,C01281
AC42489093,C01282
AC59515268,C01282
AC84159214,C01283
AC37256540,C01284
AC26091938,C01284
AC90841491,C01285
AC16381681,C01286
AC33738404,C01287
AC89259828,C01287
AC67507985,C01287
AC99406576,C01288
AC90034079,C01288
AC73726545,C01289
AC38396123,C01289
AC96329535,C01289
AC48624811,C01290
AC82102497,C01291
AC32762531,C01292
AC77280922,C01293
AC73325995,C01293
AC88110459,C01294
AC37941901,C01294
AC85042013,C01294
AC50411230,C01295
AC87791342,C01296
AC47765408,C01297
AC69760052,C01298
AC78286288,C01298
AC60391975,C01299
AC62725075,C01299
AC18769907,C01299
AC77439898,C01300
AC23991727,C01301
AC23985976,C01302
AC95799510,C01302
AC21112731,C01303
AC45672174,C01303
AC48341126,C01303
AC12361052,C01304
AC17539769,C01305
AC94563866,C01305
AC33090368,C01306
AC23158628,C01307
AC20301033,C01308
AC61392981,C01308
AC66122705,C01309
AC83491899,C01310
AC95852239,C01310
AC13321549,C01311
AC56626474,C01312
AC92836739,C01312
AC94043942,C01313
AC59211737,C01313
AC26237175,C01314
AC99975014,C01314
AC18245340,C01314
AC24041643,C01315
AC71773804,C01316
AC10037407,C01316
AC63063966,C01317
AC42330098,C01317
AC59604386,C01317
AC14458259,C01318
AC32101468,C01318
AC53118124,C01319
AC97637478,C01320
AC27838861,C01320
AC13833823,C01320
AC90035841,C01321
AC80585451,C01322
AC15599543,C01322
AC60111274,C01323
AC50556159,C01324
AC71462226,C01325
AC73517686,C01326
AC98211614,C01326
AC13158512,C01327
AC53342783,C01328
AC37303247,C01329
AC28435082,C01330
AC33120676,C01331
AC36942975,C01331
AC19512893,C01332
AC93976842,C01333
AC28952341,C01334
AC77866073,C01335
AC24055512,C01336
AC35545412,C01337
AC16714731,C01337
AC30836353,C01338
AC98904016,C01338
AC13712286,C01338
AC84420372,C01339
AC23789753,C01340
AC38005244,C01340
AC67400454,C01341
AC96954033,C01342
AC50947585,C01343
AC40285384,C01344
AC92096646,C01344
AC37500803,C01344
AC10966922,C01345
AC55784034,C01346
AC70173351,C01346
AC61947027,C01347
AC39305468,C01348
AC66965609,C01348
AC78664804,C01348
AC77873553,C01349
AC36694157,C01350
AC63583318,C01350
AC24551461,C01350
AC23053460,C01351
AC30845538,C01352
AC25953399,C01353
AC20644144,C01354
AC37137416,C01354
AC67950627,C01355
AC29239262,C01356
AC19808396,C01356
AC58807174,C01357
AC43316055,C01357
AC90698581,C01358
AC82057953,C01359
AC13460480,C01360
AC46323965,C01361
AC64181400,C01362
AC38586710,C01363
AC11501022,C01364
AC81355773,C01364
AC38866957,C01364
AC90790069,C01365
AC82933766,C01366
AC17894998,C01367
AC53677296,C01368
AC80846871,C01369
AC64517310,C01369
AC39211292,C01370
AC96286548,C01371
AC25275510,C01371
AC42648514,C01372
AC28239577,C01373
AC44772786,C01373
AC11246608,C01374
AC14750987,C01375
AC96501557,C01375
AC49981256,C01376
AC78814260,C01377
AC45864394,C01378
AC64062783,C01379
AC38080836,C01379
AC74988136,C01380
AC19434158,C01380
AC27545014,C01381
AC57105239,C01382
AC83484094,C01383
AC52419182,C01384
AC21291041,C01384
AC84805460,C01384
AC16686309,C01385
AC60638055,C01385
AC15830558,C01386
AC18469850,C01387
AC50029074,C01388
AC49729383,C01389
AC58893214,C01389
AC27630212,C01389
AC90182850,C01390
AC44665507,C01390
AC70562043,C01391
AC61762963,C01392
AC54656570,C01393
AC10533472,C01394
AC43275896,C01394
AC74064538,C01394
AC93937252,C01395
AC14847288,C01396
AC89327170,C01397
AC45137418,C01398
AC42265217,C01399
AC23779725,C01399
AC86204488,C01400
AC55929627,C01401
AC84790259,C01402
AC14996077,C01402
AC83597037,C01402
AC92543844,C01403
AC55475118,C01403
AC98226095,C01404
AC61177098,C01404
AC84631734,C01405
AC45367224,C01405
AC82079946,C01405
AC24564118,C01406
AC13911268,C01407
AC52345060,C01407
AC33369595,C01408
AC77673969,C01409
AC51285846,C01410
AC91873271,C01411
AC10124869,C01412
AC29121653,C01413
AC99554086,C01413
AC75120057,C01414
AC36551805,C01415
AC48226277,C01416
AC90527676,C01416
AC22223607,C01417
AC74060024,C01418
AC39012237,C01419
AC77026446,C01420
AC20128317,C01420
AC86422740,C01420
AC83515221,C01421
AC47674622,C01422
AC21844135,C01423
AC38876510,C01423
AC26413813,C01424
AC41484740,C01424
AC91550878,C01424
AC80325461,C01425
AC31439671,C01425
AC18047834,C01426
AC93465987,C01427
AC79072418,C01428
AC95109402,C01429
AC47248906,C01429
AC82018955,C01429
AC41170739,C01430
AC49842841,C01431
AC44358098,C01432
AC47939555,C01433
AC57305820,C01433
AC52159819,C01434
AC28845702,C01435
AC41119885,C01435
AC72964839,C01435
AC88364734,C01436
AC42822087,C01437
AC46634649,C01438
AC40123063,C01438
AC23062485,C01439
AC37061976,C01440
AC74975653,C01440
AC70805637,C01441
AC32189958,C01442
AC17250802,C01442
AC17801827,C01443
AC91652843,C01444
AC95930034,C01444
AC85976111,C01444
AC29641322,C01445
AC53503658,C01446
AC98350887,C01447
AC50755370,C01448
AC70445144,C01448
AC64636066,C01449
AC72631471,C01450
AC66387783,C01450
AC27898213,C01451
AC77081654,C01451
AC40752656,C01451
AC44163975,C01452
AC11550963,C01453
AC67950019,C01454
AC67674325,C01455
AC33763900,C01456
AC78329823,C01457
AC31390532,C01458
AC98274508,C01458
AC85327423,C01459
AC36452676,C01460
AC98012327,C01461
AC32262146,C01462
AC28686948,C01462
AC97016849,C01463
AC90080909,C01463
AC56413860,C01464
AC19037910,C01465
AC17393313,C01466
AC71912025,C01467
AC84285845,C01468
AC49802238,C01469
AC57609121,C01469
AC30849481,C01470
AC99715960,C01470
AC61047999,C01471
AC12259817,C01471
AC66687112,C01472
AC27482806,C01473
AC68782727,C01474
AC38861043,C01474
AC37139797,C01475
AC36338986,C01476
AC96132926,C01476
AC12356866,C01476
AC22794668,C01477
AC23644292,C01478
AC17406822,C01478
AC90018018,C01479
AC94862538,C01480
AC39704282,C01481
AC87185532,C01481
AC83901222,C01481
AC74136868,C01482
AC64670881,C01483
AC93634182,C01483
AC42167921,C01483
AC77758113,C01484
AC37596483,C01484
AC92763144,C01485
AC22034738,C01486
AC20154522,C01486
AC17913702,C01486
AC43335287,C01487
AC55427552,C01487
AC85230617,C01488
AC29838374,C01489
AC88746359,C01489
AC84774700,C01489
AC13456273,C01490
AC26332869,C01491
AC81877769,C01492
AC73616105,C01493
AC49148101,C01494
AC51651583,C01495
AC27449316,C01496
AC33094215,C01496
AC26980225,C01497
AC16379953,C01497
AC84988748,C01498
AC54406102,C01499
AC80299334,C01500
AC39970098,C01501
AC78296926,C01501
AC95603866,C01501
AC34412475,C01502
AC11887733,C01502
AC94195837,C01503
AC76590640,C01504
AC34688006,C01505
AC26458982,C01505
AC50151968,C01506
AC45803725,C01507
AC99639948,C01507
AC74959619,C01508
AC26853440,C01509
AC73135075,C01510
AC17936173,C01511
AC26088402,C01512
AC33093444,C01512
AC52691777,C01513
AC67830990,C01514
AC67325153,C01515
AC55378485,C01515
AC82246459,C01516
AC15594757,C01517
AC13770830,C01518
AC93249333,C01519
AC68609036,C01519
AC93073279,C01520
AC11267079,C01520
AC19356339,C01521
AC76426367,C01522
AC14965122,C01522
AC41962719,C01522
AC37410233,C01523
AC68799287,C01524
AC19416092,C01525
AC42872852,C01526
AC30429095,C01526
AC22493182,C01527
AC89953020,C01527
AC48511191,C01528
AC42780424,C01529
AC97378910,C01529
AC57962554,C01530
AC51482252,C01530
AC98697940,C01531
AC62441809,C01531
AC41512936,C01532
AC16193017,C01533
AC23342051,C01533
AC25926692,C01534
AC94892783,C01535
AC23963545,C01536
AC92117756,C01536
AC77099550,C01536
AC80642162,C01537
AC93093610,C01537
AC23798527,C01538
AC67667181,C01538
AC61555480,C01539
AC67639622,C01540
AC79567234,C01540
AC76829037,C01541
AC52929397,C01542
AC45668120,C01543
AC58410207,C01543
AC77004648,C01544
AC40350439,C01545
AC37800450,C01545
AC68874928,C01546
AC85903043,C01547
AC93873013,C01548
AC54812283,C01548
AC45900035,C01549
AC31916111,C01549
AC64962688,C01550
AC48949565,C01551
AC42165838,C01551
AC39631118,C01551
AC58180112,C01552
AC46844027,C01553
AC41159522,C01554
AC63887789,C01555
AC55761492,C01556
AC23520176,C01557
AC70291360,C01557
AC20275739,C01558
AC57590403,C01559
AC94303488,C01560
AC24021956,C01561
AC85738311,C01562
AC58039621,C01562
AC14858412,C01563
AC42026716,C01563
AC29313132,C01563
AC66901450,C01564
AC54227191,C01565
AC85941618,C01566
AC41605571,C01567
AC41877714,C01568
AC20886861,C01569
AC44498735,C01570
AC52988869,C01571
AC40097139,C01572
AC97544323,C01572
AC70550870,C01573
AC62389058,C01573
AC69189272,C01574
AC27017363,C01574
AC12729382,C01574
AC50341762,C01575
AC49036676,C01576
AC40827187,C01577
AC32619771,C01578
AC30020393,C01579
AC58523166,C01579
AC36561946,C01580
AC44474324,C01581
AC84085837,C01581
AC35914803,C01582
AC43643654,C01583
AC25659925,C01584
AC35397066,C01585
AC95223966,C01586
AC89976443,C01586
AC10934897,C01587
AC17009871,C01588
AC91230734,C01588
AC17798504,C01589
AC94347682,C01590
AC16450322,C01591
AC28880692,C01591
AC12693673,C01592
AC80462317,C01592
AC37476688,C01593
AC11597934,C01594
AC52055231,C01595
AC74562613,C01596
AC73705061,C01597
AC53128114,C01597
AC16331242,C01598
AC98299216,C01599
AC11726519,C01600
AC35569272,C01601
AC93446115,C01602
AC67998960,C01602
AC69020038,C01603
AC89850797,C01603
AC81475729,C01604
AC77371417,C01604
AC45135063,C01605
AC44569392,C01606
AC49141994,C01606
AC88722901,C01607
AC26401130,C01607
AC85720867,C01608
AC33235322,C01609
AC90897841,C01610
AC75677665,C01611
AC68418385,C01611
AC87904970,C01611
AC52163805,C01612
AC35215671,C01612
AC92990032,C01612
AC14444304,C01613
AC43546959,C01613
AC35513728,C01614
AC19633536,C01615
AC95097299,C01615
AC71579378,C01616
AC78397659,C01617
AC92746191,C01617
AC32090302,C01617
AC20061041,C01618
AC84392932,C01619
AC49175116,C01620
AC56861996,C01620
AC62407676,C01621
AC95387772,C01622
AC10359906,C01623
AC93165204,C01623
AC65296294,C01624
AC81390645,C01625
AC60927141,C01625
AC43122063,C01626
AC66722151,C01627
AC87497679,C01627
AC70710754,C01628
AC63720967,C01629
AC52314298,C01629
AC71933916,C01630
AC84301915,C01631
AC64291607,C01631
AC50575870,C01631
AC33353228,C01632
AC34169647,C01632
AC75122337,C01632
AC15949992,C01633
AC99450591,C01634
AC52844654,C01635
AC57582443,C01635
AC25631650,C01636
AC78046219,C01636
AC19812606,C01637
AC86430608,C01637
AC58081164,C01638
AC51171103,C01638
AC69047240,C01639
AC18134654,C01640
AC26692046,C01641
AC51481442,C01642
AC35551538,C01643
AC98956718,C01643
AC46442989,C01644
AC61223107,C01645
AC67638542,C01645
AC89631319,C01646
AC23918257,C01647
AC42055228,C01647
AC99102970,C01648
AC40310367,C01648
AC60920912,C01649
AC61588259,C01650
AC18548590,C01650
AC51309597,C01651
AC32328652,C01651
AC62693018,C01651
